Date,Close
2015-08-03,64.67728424072266
2015-08-04,65.23051452636719
2015-08-05,64.95389556884766
2015-08-06,64.85330963134766
2015-08-07,66.37887573242188
2015-08-10,68.0301742553711
2015-08-11,65.1383056640625
2015-08-12,63.98155975341797
2015-08-13,64.56831359863281
2015-08-14,63.88935470581055
2015-08-17,65.14669036865234
2015-08-18,65.25566101074219
2015-08-19,64.54316711425781
2015-08-20,62.539817810058594
2015-08-21,60.410728454589844
2015-08-24,59.11148452758789
2015-08-25,58.86840057373047
2015-08-26,61.5842399597168
2015-08-27,62.891868591308594
2015-08-28,63.16010284423828
2015-08-31,63.30259704589844
2015-09-01,60.377201080322266
2015-09-02,61.00586700439453
2015-09-03,61.4082145690918
2015-09-04,60.360435485839844
2015-09-08,63.32774353027344
2015-09-09,63.4283332824707
2015-09-10,63.06789779663086
2015-09-11,64.04023742675781
2015-09-14,63.98155975341797
2015-09-15,64.70243072509766
2015-09-16,66.7560806274414
2015-09-17,66.39563751220703
2015-09-18,65.0880126953125
2015-09-21,64.7359619140625
2015-09-22,62.39731979370117
2015-09-23,62.11232376098633
2015-09-24,61.089691162109375
2015-09-25,61.4082145690918
2015-09-28,58.985748291015625
2015-09-29,61.139984130859375
2015-09-30,63.73847579956055
2015-10-01,64.9119873046875
2015-10-02,65.3646240234375
2015-10-05,65.90946960449219
2015-10-06,65.43168640136719
2015-10-07,66.83989715576172
2015-10-08,67.81224060058594
2015-10-09,68.64208221435547
2015-10-12,68.54987335205078
2015-10-13,66.92372131347656
2015-10-14,67.19195556640625
2015-10-15,67.74517822265625
2015-10-16,67.9798812866211
2015-10-19,68.37384796142578
2015-10-20,68.96060180664062
2015-10-21,68.65884399414062
2015-10-22,70.87174987792969
2015-10-23,71.29924774169922
2015-10-26,71.27410125732422
2015-10-27,70.64543151855469
2015-10-28,72.2212905883789
2015-10-29,67.09136962890625
2015-10-30,69.73176574707031
2015-11-02,70.76277923583984
2015-11-03,69.924560546875
2015-11-04,69.42162322998047
2015-11-05,69.80720520019531
2015-11-06,69.823974609375
2015-11-09,68.99413299560547
2015-11-10,69.59765625
2015-11-11,70.33528900146484
2015-11-12,69.30427551269531
2015-11-13,67.3093032836914
2015-11-16,68.03855895996094
2015-11-17,67.6278305053711
2015-11-18,68.79296112060547
2015-11-19,70.36043548583984
2015-11-20,72.26319885253906
2015-11-23,72.3721694946289
2015-11-24,72.87510681152344
2015-11-25,73.52891540527344
2015-11-27,73.41995239257812
2015-11-30,73.66303253173828
2015-12-01,74.29170227050781
2015-12-02,72.6236343383789
2015-12-03,71.97820281982422
2015-12-04,73.63788604736328
2015-12-07,72.53143310546875
2015-12-08,71.66806030273438
2015-12-09,70.74601745605469
2015-12-10,70.76277923583984
2015-12-11,68.73428344726562
2015-12-14,68.86001586914062
2015-12-15,70.13411712646484
2015-12-16,71.88600158691406
2015-12-17,69.95809173583984
2015-12-18,70.0
2015-12-21,70.45263671875
2015-12-22,71.00586700439453
2015-12-23,73.02598571777344
2015-12-24,72.7912826538086
2015-12-28,73.07627868652344
2015-12-29,73.45347595214844
2015-12-30,72.5398178100586
2015-12-31,71.86085510253906
2016-01-04,70.40234375
2016-01-05,68.44928741455078
2016-01-06,66.63034057617188
2016-01-07,62.90024948120117
2016-01-08,61.67644500732422
2016-01-11,63.570831298828125
2016-01-12,62.82481002807617
2016-01-13,58.80134201049805
2016-01-14,58.18943786621094
2016-01-15,56.55490493774414
2016-01-19,56.4459342956543
2016-01-20,55.0880126953125
2016-01-21,54.56831359863281
2016-01-22,54.51802062988281
2016-01-25,53.88097381591797
2016-01-26,55.63285827636719
2016-01-27,55.515506744384766
2016-01-28,53.76362228393555
2016-01-29,54.434200286865234
2016-02-01,55.65800476074219
2016-02-02,53.621124267578125
2016-02-03,52.43084716796875
2016-02-04,52.16261672973633
2016-02-05,49.815589904785156
2016-02-08,47.78709030151367
2016-02-09,48.31517028808594
2016-02-10,49.421627044677734
2016-02-11,49.14501190185547
2016-02-12,51.3327751159668
2016-02-16,52.908634185791016
2016-02-17,55.33109664916992
2016-02-18,54.79463577270508
2016-02-19,54.61861038208008
2016-02-22,55.40653610229492
2016-02-23,53.98994064331055
2016-02-24,53.38642120361328
2016-02-25,55.89270782470703
2016-02-26,55.92623519897461
2016-02-29,55.89270782470703
2016-03-01,57.728416442871094
2016-03-02,57.78709030151367
2016-03-03,59.33780288696289
2016-03-04,59.95808792114258
2016-03-07,59.17015838623047
2016-03-08,57.78709030151367
2016-03-09,57.929588317871094
2016-03-10,57.309303283691406
2016-03-11,58.910308837890625
2016-03-14,58.72590255737305
2016-03-15,59.497066497802734
2016-03-16,60.46940612792969
2016-03-17,61.27409744262695
2016-03-18,60.88851547241211
2016-03-21,60.653812408447266
2016-03-22,61.4082145690918
2016-03-23,60.80469512939453
2016-03-24,60.66219711303711
2016-03-28,60.56999206542969
2016-03-29,61.96144104003906
2016-03-30,62.791282653808594
2016-03-31,62.883487701416016
2016-04-01,61.76865005493164
2016-04-04,59.371334075927734
2016-04-05,59.522212982177734
2016-04-06,60.06705856323242
2016-04-07,59.68147659301758
2016-04-08,60.00838088989258
2016-04-11,60.87175369262695
2016-04-12,60.64543151855469
2016-04-13,64.05699920654297
2016-04-14,64.70243072509766
2016-04-15,63.88935470581055
2016-04-18,64.13243865966797
2016-04-19,64.35037994384766
2016-04-20,64.23302459716797
2016-04-21,63.7049446105957
2016-04-22,63.4786262512207
2016-04-25,63.73847579956055
2016-04-26,65.27242279052734
2016-04-27,64.5599365234375
2016-04-28,62.858341217041016
2016-04-29,61.71835708618164
2016-05-02,61.78541564941406
2016-05-03,61.3327751159668
2016-05-04,58.75104904174805
2016-05-05,58.097232818603516
2016-05-06,59.06119155883789
2016-05-09,58.6923713684082
2016-05-10,59.765296936035156
2016-05-11,58.910308837890625
2016-05-12,58.39899444580078
2016-05-13,57.39312744140625
2016-05-16,57.48533248901367
2016-05-17,56.21123123168945
2016-05-18,56.4207878112793
2016-05-19,55.20536422729492
2016-05-20,55.95976638793945
2016-05-23,55.490360260009766
2016-05-24,57.04945373535156
2016-05-25,56.99916076660156
2016-05-26,56.3202018737793
2016-05-27,56.814754486083984
2016-05-31,56.965633392333984
2016-06-01,56.21123123168945
2016-06-02,57.284156799316406
2016-06-03,56.21961212158203
2016-06-06,56.60519790649414
2016-06-07,57.284156799316406
2016-06-08,57.870914459228516
2016-06-09,57.778709411621094
2016-06-10,56.43755340576172
2016-06-13,55.25565719604492
2016-06-14,54.610225677490234
2016-06-15,55.196983337402344
2016-06-16,55.523887634277344
2016-06-17,55.70829772949219
2016-06-20,58.4157600402832
2016-06-21,57.979881286621094
2016-06-22,57.86252975463867
2016-06-23,59.27074432373047
2016-06-24,52.028499603271484
2016-06-27,49.50544738769531
2016-06-28,50.89690017700195
2016-06-29,52.59849166870117
2016-06-30,52.47275924682617
2016-07-01,53.32774353027344
2016-07-05,50.452640533447266
2016-07-06,51.064544677734375
2016-07-07,52.54819869995117
2016-07-08,54.358760833740234
2016-07-11,54.66890335083008
2016-07-12,55.88432312011719
2016-07-13,56.16093826293945
2016-07-14,56.303436279296875
2016-07-15,56.21961212158203
2016-07-18,56.23637771606445
2016-07-19,55.94300079345703
2016-07-20,57.217098236083984
2016-07-21,57.63621139526367
2016-07-22,57.30092239379883
2016-07-25,57.284156799316406
2016-07-26,58.18105697631836
2016-07-27,58.03855895996094
2016-07-28,56.72254943847656
2016-07-29,56.84828186035156
2016-08-01,56.83151626586914
2016-08-02,54.752723693847656
2016-08-03,53.68818283081055
2016-08-04,53.21877670288086
2016-08-05,55.540653228759766
2016-08-08,55.05448532104492
2016-08-09,54.9622802734375
2016-08-10,54.635372161865234
2016-08-11,54.777870178222656
2016-08-12,53.6295051574707
2016-08-15,54.30008316040039
2016-08-16,54.09052658081055
2016-08-17,54.44258117675781
2016-08-18,54.54316711425781
2016-08-19,54.74434280395508
2016-08-22,54.534786224365234
2016-08-23,56.88180923461914
2016-08-24,57.54400634765625
2016-08-25,57.54400634765625
2016-08-26,58.35708236694336
2016-08-29,59.37971496582031
2016-08-30,59.01927947998047
2016-08-31,59.22883605957031
2016-09-01,58.92707443237305
2016-09-02,58.81810760498047
2016-09-06,59.06957244873047
2016-09-07,58.91869354248047
2016-09-08,59.23721694946289
2016-09-09,57.007545471191406
2016-09-12,57.854148864746094
2016-09-13,57.15004348754883
2016-09-14,57.36798095703125
2016-09-15,57.929588317871094
2016-09-16,58.48281478881836
2016-09-19,58.31517028808594
2016-09-20,57.71165084838867
2016-09-21,58.27326202392578
2016-09-22,58.86840057373047
2016-09-23,58.26487731933594
2016-09-26,57.63621139526367
2016-09-27,57.334449768066406
2016-09-28,59.20368957519531
2016-09-29,58.40737533569336
2016-09-30,59.78206253051758
2016-10-03,59.698238372802734
2016-10-04,59.27074432373047
2016-10-05,60.159263610839844
2016-10-06,59.538978576660156
2016-10-07,58.77619552612305
2016-10-10,58.6420783996582
2016-10-11,56.83151626586914
2016-10-12,56.72254943847656
2016-10-13,55.247276306152344
2016-10-14,55.314334869384766
2016-10-17,55.67477035522461
2016-10-18,53.73847579956055
2016-10-19,54.59346389770508
2016-10-20,53.99832534790039
2016-10-21,53.5792121887207
2016-10-24,53.83906173706055
2016-10-25,53.00083923339844
2016-10-26,53.872589111328125
2016-10-27,54.02347183227539
2016-10-28,54.24140930175781
2016-10-31,54.54316711425781
2016-11-01,54.652137756347656
2016-11-02,55.91785430908203
2016-11-03,55.60771179199219
2016-11-04,55.95976638793945
2016-11-07,57.96311950683594
2016-11-08,58.7678108215332
2016-11-09,54.97066116333008
2016-11-10,55.71668243408203
2016-11-11,54.677284240722656
2016-11-14,55.79212188720703
2016-11-15,55.96814727783203
2016-11-16,55.77535629272461
2016-11-17,57.041072845458984
2016-11-18,57.158424377441406
2016-11-21,57.56077194213867
2016-11-22,56.14417266845703
2016-11-23,56.21123123168945
2016-11-25,56.5968132019043
2016-11-28,55.590946197509766
2016-11-29,53.17686462402344
2016-11-30,53.646270751953125
2016-12-01,55.0125732421875
2016-12-02,53.41156768798828
2016-12-05,53.43671417236328
2016-12-06,55.222129821777344
2016-12-07,58.97736740112305
2016-12-08,59.80720901489258
2016-12-09,59.94970703125
2016-12-12,58.15591049194336
2016-12-13,58.709136962890625
2016-12-14,57.66973876953125
2016-12-15,57.879295349121094
2016-12-16,57.082984924316406
2016-12-19,56.73093032836914
2016-12-20,56.3956413269043
2016-12-21,57.996646881103516
2016-12-22,56.3704948425293
2016-12-23,56.83151626586914
2016-12-27,57.04945373535156
2016-12-28,56.4207878112793
2016-12-29,56.46269989013672
2016-12-30,56.454315185546875
2017-01-03,56.61357879638672
2017-01-04,58.709136962890625
2017-01-05,58.34870147705078
2017-01-06,57.979881286621094
2017-01-09,57.04945373535156
2017-01-10,59.06957244873047
2017-01-11,59.96647262573242
2017-01-12,59.564125061035156
2017-01-13,60.04191207885742
2017-01-17,60.09220504760742
2017-01-18,59.93294143676758
2017-01-19,60.360435485839844
2017-01-20,59.22883605957031
2017-01-23,58.734283447265625
2017-01-24,59.891029357910156
2017-01-25,61.50041961669922
2017-01-26,60.234703063964844
2017-01-27,59.50544738769531
2017-01-30,58.42414093017578
2017-01-31,58.72590255737305
2017-02-01,59.513832092285156
2017-02-02,61.61777114868164
2017-02-03,61.81056213378906
2017-02-06,61.80217742919922
2017-02-07,62.120704650878906
2017-02-08,61.978206634521484
2017-02-09,61.827327728271484
2017-02-10,62.296730041503906
2017-02-13,63.7049446105957
2017-02-14,63.671417236328125
2017-02-15,63.91450119018555
2017-02-16,63.05113220214844
2017-02-17,63.25230407714844
2017-02-21,63.570831298828125
2017-02-22,63.822296142578125
2017-02-23,63.68818283081055
2017-02-24,64.28331756591797
2017-02-27,64.7108154296875
2017-02-28,63.81391525268555
2017-03-01,64.35037994384766
2017-03-02,64.87007141113281
2017-03-03,64.69404602050781
2017-03-06,63.63788986206055
2017-03-07,63.6797981262207
2017-03-08,64.23302459716797
2017-03-09,63.948028564453125
2017-03-10,64.61860656738281
2017-03-13,67.22547912597656
2017-03-14,67.89605712890625
2017-03-15,68.97737121582031
2017-03-16,68.96060180664062
2017-03-17,68.60855102539062
2017-03-20,67.99665069580078
2017-03-21,65.51551055908203
2017-03-22,65.99329376220703
2017-03-23,65.88432312011719
2017-03-24,66.13579559326172
2017-03-27,66.59681701660156
2017-03-28,67.3763656616211
2017-03-29,67.46856689453125
2017-03-30,67.89605712890625
2017-03-31,67.46856689453125
2017-04-03,65.59095001220703
2017-04-04,63.68818283081055
2017-04-05,62.942161560058594
2017-04-06,62.967308044433594
2017-04-07,62.984073638916016
2017-04-10,63.31098175048828
2017-04-11,62.791282653808594
2017-04-12,62.26320266723633
2017-04-13,61.81894302368164
2017-04-17,62.62363815307617
2017-04-18,62.321876525878906
2017-04-19,63.17686462402344
2017-04-20,65.29756927490234
2017-04-21,64.20787811279297
2017-04-24,66.42916870117188
2017-04-25,66.57167053222656
2017-04-26,66.42916870117188
2017-04-27,67.02430725097656
2017-04-28,67.39312744140625
2017-05-01,67.0578384399414
2017-05-02,65.75859069824219
2017-05-03,72.93377685546875
2017-05-04,73.81391143798828
2017-05-05,73.51215362548828
2017-05-08,73.26907348632812
2017-05-09,73.98994445800781
2017-05-10,73.56244659423828
2017-05-11,72.8164291381836
2017-05-12,72.6655502319336
2017-05-15,72.6739273071289
2017-05-16,72.97569274902344
2017-05-17,71.41659545898438
2017-05-18,71.35791778564453
2017-05-19,72.00334930419922
2017-05-22,73.00921630859375
2017-05-23,72.4224624633789
2017-05-24,72.5146713256836
2017-05-25,72.6152572631836
2017-05-26,73.34451293945312
2017-05-30,72.5901107788086
2017-05-31,73.73847198486328
2017-06-01,74.75272369384766
2017-06-02,74.6353759765625
2017-06-05,73.87258911132812
2017-06-06,74.47611236572266
2017-06-07,73.93126678466797
2017-06-08,72.11231994628906
2017-06-09,71.82732391357422
2017-06-12,71.38306427001953
2017-06-13,72.60687255859375
2017-06-14,72.02850341796875
2017-06-15,72.01173400878906
2017-06-16,71.25733184814453
2017-06-19,72.50628662109375
2017-06-20,70.67896270751953
2017-06-21,71.92790985107422
2017-06-22,71.87761688232422
2017-06-23,72.11231994628906
2017-06-26,72.5398178100586
2017-06-27,72.4979019165039
2017-06-28,72.93377685546875
2017-06-29,72.4476089477539
2017-06-30,73.47024536132812
2017-07-03,73.59597778320312
2017-07-05,73.67980194091797
2017-07-06,72.69908142089844
2017-07-07,74.70243072509766
2017-07-10,76.21961212158203
2017-07-11,76.92372131347656
2017-07-12,77.61944580078125
2017-07-13,76.9321060180664
2017-07-14,76.63872528076172
2017-07-17,77.0578384399414
2017-07-18,76.78960418701172
2017-07-19,77.86253356933594
2017-07-20,78.03855895996094
2017-07-21,76.21961212158203
2017-07-24,75.85917663574219
2017-07-25,76.21961212158203
2017-07-26,76.00167846679688
2017-07-27,75.86756134033203
2017-07-28,75.39815521240234
2017-07-31,75.79212188720703
2017-08-01,75.29756927490234
2017-08-02,76.29505157470703
2017-08-03,77.83738708496094
2017-08-04,78.11399841308594
2017-08-07,78.34870147705078
2017-08-08,78.72589874267578
2017-08-09,77.78709411621094
2017-08-10,76.40402221679688
2017-08-11,77.4015121459961
2017-08-14,78.36546325683594
2017-08-15,78.23973083496094
2017-08-16,78.87677764892578
2017-08-17,77.46856689453125
2017-08-18,77.34283447265625
2017-08-21,77.8792953491211
2017-08-22,78.94384002685547
2017-08-23,78.95222473144531
2017-08-24,79.23722076416016
2017-08-25,79.01089477539062
2017-08-28,79.20368957519531
2017-08-29,79.01089477539062
2017-08-30,79.673095703125
2017-08-31,80.80469512939453
2017-09-01,81.82732391357422
2017-09-05,80.96395874023438
2017-09-06,81.08130645751953
2017-09-07,81.19866180419922
2017-09-08,81.02262878417969
2017-09-11,81.71835327148438
2017-09-12,81.9698257446289
2017-09-13,82.13746643066406
2017-09-14,82.05364227294922
2017-09-15,83.98155975341797
2017-09-18,84.30008697509766
2017-09-19,84.57669830322266
2017-09-20,84.7862548828125
2017-09-21,84.69404602050781
2017-09-22,86.15255737304688
2017-09-25,86.71416473388672
2017-09-26,86.42916870117188
2017-09-27,82.79966735839844
2017-09-28,81.92790985107422
2017-09-29,82.48114013671875
2017-10-02,83.78038787841797
2017-10-03,83.50376892089844
2017-10-04,85.75859069824219
2017-10-05,85.75859069824219
2017-10-06,84.19949340820312
2017-10-09,83.92288208007812
2017-10-10,82.6655502319336
2017-10-11,83.1936264038086
2017-10-12,82.22967529296875
2017-10-13,81.70997619628906
2017-10-16,82.12908935546875
2017-10-17,81.50880432128906
2017-10-18,81.9195327758789
2017-10-19,81.8440933227539
2017-10-20,81.17351531982422
2017-10-23,81.95305633544922
2017-10-24,82.3721694946289
2017-10-25,81.64291381835938
2017-10-26,83.0427474975586
2017-10-27,82.75775146484375
2017-10-30,82.35540771484375
2017-10-31,83.30259704589844
2017-11-01,83.30259704589844
2017-11-02,83.2439193725586
2017-11-03,81.21542358398438
2017-11-06,81.53395080566406
2017-11-07,81.52556610107422
2017-11-08,80.76277923583984
2017-11-09,80.11734771728516
2017-11-10,79.874267578125
2017-11-13,80.10897064208984
2017-11-14,84.06538391113281
2017-11-15,82.27996826171875
2017-11-16,83.18524932861328
2017-11-17,82.73260498046875
2017-11-20,85.61609649658203
2017-11-21,85.49874114990234
2017-11-22,84.47611236572266
2017-11-24,84.54316711425781
2017-11-27,84.46772766113281
2017-11-28,85.2640380859375
2017-11-29,85.54065704345703
2017-11-30,87.73680114746094
2017-12-01,86.76445770263672
2017-12-04,87.4266586303711
2017-12-05,88.7699966430664
2017-12-06,85.36000061035156
2017-12-07,84.37999725341797
2017-12-08,85.22000122070312
2017-12-11,85.88999938964844
2017-12-12,85.66999816894531
2017-12-13,83.55999755859375
2017-12-14,83.05000305175781
2017-12-15,84.4000015258789
2017-12-18,84.23999786376953
2017-12-19,85.62000274658203
2017-12-20,85.87000274658203
2017-12-21,84.9800033569336
2017-12-22,84.79000091552734
2017-12-26,84.87999725341797
2017-12-27,84.7300033569336
2017-12-28,85.55999755859375
2017-12-29,84.83000183105469
2018-01-02,86.11000061035156
2018-01-03,87.54000091552734
2018-01-04,88.91000366210938
2018-01-05,91.56999969482422
2018-01-08,91.93000030517578
2018-01-09,92.75
2018-01-10,90.45999908447266
2018-01-11,92.05999755859375
2018-01-12,92.91000366210938
2018-01-16,92.55999755859375
2018-01-17,93.55999755859375
2018-01-18,93.0999984741211
2018-01-19,93.5199966430664
2018-01-22,93.55000305175781
2018-01-23,92.83000183105469
2018-01-24,93.54000091552734
2018-01-25,92.48999786376953
2018-01-26,94.4800033569336
2018-01-29,94.88999938964844
2018-01-30,94.62999725341797
2018-01-31,94.87999725341797
2018-02-01,96.0199966430664
2018-02-02,94.20999908447266
2018-02-05,91.13999938964844
2018-02-06,92.5999984741211
2018-02-07,93.69000244140625
2018-02-08,89.2699966430664
2018-02-09,88.55999755859375
2018-02-12,91.44000244140625
2018-02-13,90.7699966430664
2018-02-14,92.69000244140625
2018-02-15,93.33000183105469
2018-02-16,92.4000015258789
2018-02-20,92.33999633789062
2018-02-21,92.55000305175781
2018-02-22,92.94000244140625
2018-02-23,93.05999755859375
2018-02-26,94.72000122070312
2018-02-27,92.62000274658203
2018-02-28,91.33000183105469
2018-03-01,87.7699966430664
2018-03-02,88.61000061035156
2018-03-05,88.81999969482422
2018-03-06,89.94999694824219
2018-03-07,89.41999816894531
2018-03-08,89.69999694824219
2018-03-09,92.2699966430664
2018-03-12,91.44999694824219
2018-03-13,90.9000015258789
2018-03-14,89.30000305175781
2018-03-15,88.95999908447266
2018-03-16,89.31999969482422
2018-03-19,87.88999938964844
2018-03-20,87.8499984741211
2018-03-21,88.13999938964844
2018-03-22,83.79000091552734
2018-03-23,81.20999908447266
2018-03-26,85.04000091552734
2018-03-27,84.33000183105469
2018-03-28,82.81999969482422
2018-03-29,84.97000122070312
2018-04-02,81.58000183105469
2018-04-03,82.58000183105469
2018-04-04,84.22000122070312
2018-04-05,85.9000015258789
2018-04-06,83.81999969482422
2018-04-09,83.66999816894531
2018-04-10,86.02999877929688
2018-04-11,85.4000015258789
2018-04-12,85.86000061035156
2018-04-13,85.51000213623047
2018-04-16,86.91999816894531
2018-04-17,88.12999725341797
2018-04-18,87.69999694824219
2018-04-19,86.0199966430664
2018-04-20,86.30999755859375
2018-04-23,86.54000091552734
2018-04-24,85.8499984741211
2018-04-25,85.20999908447266
2018-04-26,87.41999816894531
2018-04-27,86.01000213623047
2018-04-30,84.58000183105469
2018-05-01,84.52999877929688
2018-05-02,90.02999877929688
2018-05-03,91.12000274658203
2018-05-04,92.58999633789062
2018-05-07,93.27999877929688
2018-05-08,93.63999938964844
2018-05-09,94.38999938964844
2018-05-10,96.05999755859375
2018-05-11,96.22000122070312
2018-05-14,95.72000122070312
2018-05-15,96.0
2018-05-16,97.86000061035156
2018-05-17,98.2300033569336
2018-05-18,97.33999633789062
2018-05-21,98.18000030517578
2018-05-22,98.13999938964844
2018-05-23,97.88999938964844
2018-05-24,97.68000030517578
2018-05-25,97.6500015258789
2018-05-29,96.20999908447266
2018-05-30,96.47000122070312
2018-05-31,97.5
2018-06-01,99.08000183105469
2018-06-04,99.44999694824219
2018-06-05,100.12999725341797
2018-06-06,100.98999786376953
2018-06-07,100.66000366210938
2018-06-08,100.80999755859375
2018-06-11,101.81999969482422
2018-06-12,101.97000122070312
2018-06-13,101.62000274658203
2018-06-14,102.61000061035156
2018-06-15,102.7300033569336
2018-06-18,102.93000030517578
2018-06-19,100.55999755859375
2018-06-20,99.58000183105469
2018-06-21,97.27999877929688
2018-06-22,96.23999786376953
2018-06-25,95.12000274658203
2018-06-26,94.87999725341797
2018-06-27,93.27999877929688
2018-06-28,91.93000030517578
2018-06-29,91.62999725341797
2018-07-02,92.1500015258789
2018-07-03,90.91000366210938
2018-07-05,93.06999969482422
2018-07-06,94.26000213623047
2018-07-09,95.52999877929688
2018-07-10,96.33999633789062
2018-07-11,93.04000091552734
2018-07-12,93.11000061035156
2018-07-13,93.62999725341797
2018-07-16,93.55000305175781
2018-07-17,96.33999633789062
2018-07-18,96.77999877929688
2018-07-19,94.97000122070312
2018-07-20,92.94000244140625
2018-07-23,92.7300033569336
2018-07-24,93.22000122070312
2018-07-25,95.19999694824219
2018-07-26,93.25
2018-07-27,93.61000061035156
2018-07-30,92.5
2018-07-31,98.06999969482422
2018-08-01,95.88999938964844
2018-08-02,96.7699966430664
2018-08-03,98.44999694824219
2018-08-06,98.0199966430664
2018-08-07,98.44999694824219
2018-08-08,98.08999633789062
2018-08-09,96.72000122070312
2018-08-10,94.52999877929688
2018-08-13,92.7699966430664
2018-08-14,94.02999877929688
2018-08-15,90.9800033569336
2018-08-16,91.77999877929688
2018-08-17,92.76000213623047
2018-08-20,94.4800033569336
2018-08-21,93.76000213623047
2018-08-22,90.81999969482422
2018-08-23,89.08999633789062
2018-08-24,88.47000122070312
2018-08-27,92.05000305175781
2018-08-28,92.05999755859375
2018-08-29,90.77999877929688
2018-08-30,88.94999694824219
2018-08-31,88.01000213623047
2018-09-04,87.04000091552734
2018-09-05,85.26000213623047
2018-09-06,84.77999877929688
2018-09-07,84.33000183105469
2018-09-10,85.5199966430664
2018-09-11,84.95999908447266
2018-09-12,84.86000061035156
2018-09-13,86.06999969482422
2018-09-14,86.87999725341797
2018-09-17,85.44999694824219
2018-09-18,86.01000213623047
2018-09-19,87.30000305175781
2018-09-20,89.7699966430664
2018-09-21,90.2699966430664
2018-09-24,87.98999786376953
2018-09-25,84.80999755859375
2018-09-26,84.68000030517578
2018-09-27,84.13999938964844
2018-09-28,83.9000015258789
2018-10-01,84.08999633789062
2018-10-02,84.94000244140625
2018-10-03,85.12999725341797
2018-10-04,82.83000183105469
2018-10-05,79.01000213623047
2018-10-08,79.69999694824219
2018-10-09,76.55999755859375
2018-10-10,75.62999725341797
2018-10-11,73.91999816894531
2018-10-12,74.0199966430664
2018-10-15,73.6500015258789
2018-10-16,74.27999877929688
2018-10-17,73.9800033569336
2018-10-18,74.20999908447266
2018-10-19,74.29000091552734
2018-10-22,74.27999877929688
2018-10-23,76.33000183105469
2018-10-24,72.87999725341797
2018-10-25,74.12999725341797
2018-10-26,73.7300033569336
2018-10-29,76.22000122070312
2018-10-30,74.16999816894531
2018-10-31,76.80000305175781
2018-11-01,77.44000244140625
2018-11-02,79.45999908447266
2018-11-05,76.0999984741211
2018-11-06,76.37000274658203
2018-11-07,78.3499984741211
2018-11-08,77.68000030517578
2018-11-09,75.62000274658203
2018-11-12,74.5
2018-11-13,75.0
2018-11-14,75.0
2018-11-15,75.1500015258789
2018-11-16,74.18000030517578
2018-11-19,72.23999786376953
2018-11-20,71.05999755859375
2018-11-21,73.30000305175781
2018-11-23,72.98999786376953
2018-11-26,74.44000244140625
2018-11-27,71.08999633789062
2018-11-28,72.55000305175781
2018-11-29,71.5
2018-11-30,71.9000015258789
2018-12-03,74.70999908447266
2018-12-04,71.58000183105469
2018-12-06,69.87000274658203
2018-12-07,67.08999633789062
2018-12-10,65.33000183105469
2018-12-11,66.76000213623047
2018-12-12,67.37000274658203
2018-12-13,66.69000244140625
2018-12-14,65.94999694824219
2018-12-17,64.44000244140625
2018-12-18,63.38999938964844
2018-12-19,62.0
2018-12-20,62.36000061035156
2018-12-21,61.439998626708984
2018-12-24,60.08000183105469
2018-12-26,61.7400016784668
2018-12-27,61.959999084472656
2018-12-28,61.380001068115234
2018-12-31,61.56999969482422
2019-01-02,61.150001525878906
2019-01-03,60.41999816894531
2019-01-04,62.619998931884766
2019-01-07,63.56999969482422
2019-01-08,67.01000213623047
2019-01-09,69.54000091552734
2019-01-10,70.2300033569336
2019-01-11,69.43000030517578
2019-01-14,70.37000274658203
2019-01-15,69.81999969482422
2019-01-16,70.3499984741211
2019-01-17,71.13999938964844
2019-01-18,72.93000030517578
2019-01-22,71.72000122070312
2019-01-23,70.25
2019-01-24,71.81999969482422
2019-01-25,73.0
2019-01-28,73.02999877929688
2019-01-29,72.43000030517578
2019-01-30,73.79000091552734
2019-01-31,79.12999725341797
2019-02-01,78.0199966430664
2019-02-04,78.58999633789062
2019-02-05,78.66000366210938
2019-02-06,78.27999877929688
2019-02-07,76.22000122070312
2019-02-08,75.69000244140625
2019-02-11,76.05999755859375
2019-02-12,77.16000366210938
2019-02-13,79.5199966430664
2019-02-14,79.6500015258789
2019-02-15,80.94999694824219
2019-02-19,81.30000305175781
2019-02-20,81.70999908447266
2019-02-21,81.12000274658203
2019-02-22,82.36000061035156
2019-02-25,83.05000305175781
2019-02-26,82.7699966430664
2019-02-27,83.30999755859375
2019-02-28,83.11000061035156
2019-03-01,84.2699966430664
2019-03-04,83.94999694824219
2019-03-05,83.98999786376953
2019-03-06,82.45999908447266
2019-03-07,82.13999938964844
2019-03-08,81.79000091552734
2019-03-11,82.58000183105469
2019-03-12,82.47000122070312
2019-03-13,82.3499984741211
2019-03-14,81.0999984741211
2019-03-15,81.95999908447266
2019-03-18,81.0
2019-03-19,82.80999755859375
2019-03-20,80.43000030517578
2019-03-21,80.9000015258789
2019-03-22,77.61000061035156
2019-03-25,78.0199966430664
2019-03-26,78.9800033569336
2019-03-27,77.70999908447266
2019-03-28,78.80999755859375
2019-03-29,79.48999786376953
2019-04-01,82.58000183105469
2019-04-02,82.93000030517578
2019-04-03,84.9800033569336
2019-04-04,86.44000244140625
2019-04-05,86.94000244140625
2019-04-08,88.48999786376953
2019-04-09,87.51000213623047
2019-04-10,88.55999755859375
2019-04-11,89.08000183105469
2019-04-12,90.79000091552734
2019-04-15,89.72000122070312
2019-04-16,90.12000274658203
2019-04-17,90.72000122070312
2019-04-18,90.33999633789062
2019-04-22,89.73999786376953
2019-04-23,89.48999786376953
