Date,Close
2010-06-14,21.858823776245117
2010-06-15,21.90980339050293
2010-06-16,21.917646408081055
2010-06-17,21.92548942565918
2010-06-18,22.125490188598633
2010-06-21,22.278430938720703
2010-06-22,22.192157745361328
2010-06-23,22.145097732543945
2010-06-24,21.77254867553711
2010-06-25,21.850980758666992
2010-06-28,22.250980377197266
2010-06-29,21.690195083618164
2010-06-30,21.52941131591797
2010-07-01,21.384313583374023
2010-07-02,21.27450942993164
2010-07-06,21.24313735961914
2010-07-07,21.462745666503906
2010-07-08,21.537254333496094
2010-07-09,21.509803771972656
2010-07-12,21.474510192871094
2010-07-13,21.964706420898438
2010-07-14,21.807842254638672
2010-07-15,21.811765670776367
2010-07-16,20.917646408081055
2010-07-19,20.615686416625977
2010-07-20,20.3764705657959
2010-07-21,20.117647171020508
2010-07-22,20.69411849975586
2010-07-23,20.596078872680664
2010-07-26,21.003921508789062
2010-07-27,20.945098876953125
2010-07-28,20.600000381469727
2010-07-29,20.250980377197266
2010-07-30,20.584314346313477
2010-08-02,20.890195846557617
2010-08-03,21.019607543945312
2010-08-04,21.3764705657959
2010-08-05,21.4078426361084
2010-08-06,21.368627548217773
2010-08-09,21.254901885986328
2010-08-10,21.51764678955078
2010-08-11,21.3450984954834
2010-08-12,21.180391311645508
2010-08-13,21.05882453918457
2010-08-16,21.043136596679688
2010-08-17,21.568626403808594
2010-08-18,21.6549015045166
2010-08-19,21.207843780517578
2010-08-20,21.270587921142578
2010-08-23,21.298038482666016
2010-08-24,20.890195846557617
2010-08-25,21.062744140625
2010-08-26,20.38039207458496
2010-08-27,20.839216232299805
2010-08-30,20.854902267456055
2010-08-31,20.705881118774414
2010-09-01,21.419607162475586
2010-09-02,21.47058868408203
2010-09-03,21.55686378479004
2010-09-07,21.458824157714844
2010-09-08,21.580392837524414
2010-09-09,21.768627166748047
2010-09-10,22.023529052734375
2010-09-13,22.266666412353516
2010-09-14,22.34902000427246
2010-09-15,22.44313621520996
2010-09-16,22.419607162475586
2010-09-17,22.098039627075195
2010-09-20,22.42745018005371
2010-09-21,22.219608306884766
2010-09-22,22.22745132446289
2010-09-23,22.04705810546875
2010-09-24,22.48235321044922
2010-09-27,22.3764705657959
2010-09-28,22.584314346313477
2010-09-29,22.5921573638916
2010-09-30,22.972549438476562
2010-10-01,22.72549057006836
2010-10-04,22.368627548217773
2010-10-05,22.992156982421875
2010-10-06,22.933332443237305
2010-10-07,22.960784912109375
2010-10-08,23.25882339477539
2010-10-11,23.431373596191406
2010-10-12,23.4078426361084
2010-10-13,23.235294342041016
2010-10-14,23.247058868408203
2010-10-15,23.39215660095215
2010-10-18,23.250980377197266
2010-10-19,22.835294723510742
2010-10-20,23.027450561523438
2010-10-21,23.309804916381836
2010-10-22,23.31764793395996
2010-10-25,23.12156867980957
2010-10-26,23.196077346801758
2010-10-27,23.333332061767578
2010-10-28,22.988235473632812
2010-10-29,22.019607543945312
2010-11-01,22.04705810546875
2010-11-02,22.36078453063965
2010-11-03,22.568626403808594
2010-11-04,22.674509048461914
2010-11-05,22.505882263183594
2010-11-08,22.60784339904785
2010-11-09,22.63529396057129
2010-11-10,22.72549057006836
2010-11-11,22.5921573638916
2010-11-12,22.39215660095215
2010-11-15,22.57254981994629
2010-11-16,22.21176528930664
2010-11-17,22.36078453063965
2010-11-18,22.690195083618164
2010-11-19,22.917646408081055
2010-11-22,22.57254981994629
2010-11-23,22.12156867980957
2010-11-24,22.827451705932617
2010-11-26,22.63921546936035
2010-11-29,22.521568298339844
2010-11-30,22.50196075439453
2010-12-01,23.0313720703125
2010-12-02,23.352941513061523
2010-12-03,23.47058868408203
2010-12-06,23.250980377197266
2010-12-07,23.39607810974121
2010-12-08,22.992156982421875
2010-12-09,23.21176528930664
2010-12-10,23.490196228027344
2010-12-13,23.133333206176758
2010-12-14,23.552940368652344
2010-12-15,23.86274528503418
2010-12-16,24.156862258911133
2010-12-17,24.34902000427246
2010-12-20,24.43921661376953
2010-12-21,24.30588150024414
2010-12-22,24.36078453063965
2010-12-23,24.3764705657959
2010-12-27,24.3764705657959
2010-12-28,24.30588150024414
2010-12-29,24.41176414489746
2010-12-30,24.352941513061523
2010-12-31,24.07451057434082
2011-01-03,24.61960792541504
2011-01-04,24.32941246032715
2011-01-05,24.313724517822266
2011-01-06,24.57254981994629
2011-01-07,24.52941131591797
2011-01-10,24.53333282470703
2011-01-11,24.631372451782227
2011-01-12,24.89411735534668
2011-01-13,25.062744140625
2011-01-14,25.176471710205078
2011-01-18,25.823528289794922
2011-01-19,25.564706802368164
2011-01-20,25.63921546936035
2011-01-21,25.6235294342041
2011-01-24,25.988235473632812
2011-01-25,25.976470947265625
2011-01-26,25.70980453491211
2011-01-27,25.77254867553711
2011-01-28,25.6549015045166
2011-01-31,25.749019622802734
2011-02-01,26.239215850830078
2011-02-02,25.819608688354492
2011-02-03,25.674509048461914
2011-02-04,26.0
2011-02-07,26.10588264465332
2011-02-08,26.235294342041016
2011-02-09,25.799999237060547
2011-02-10,26.160783767700195
2011-02-11,26.415685653686523
2011-02-14,26.674509048461914
2011-02-15,26.819608688354492
2011-02-16,26.964706420898438
2011-02-17,27.172548294067383
2011-02-18,27.39215660095215
2011-02-22,26.24313735961914
2011-02-23,26.337255477905273
2011-02-24,26.51764678955078
2011-02-25,27.223529815673828
2011-02-28,27.050979614257812
2011-03-01,26.858823776245117
2011-03-02,26.666667938232422
2011-03-03,27.294118881225586
2011-03-04,27.278430938720703
2011-03-07,26.858823776245117
2011-03-08,27.388235092163086
2011-03-09,27.235294342041016
2011-03-10,26.631372451782227
2011-03-11,26.46666717529297
2011-03-14,26.156862258911133
2011-03-15,25.850980758666992
2011-03-16,25.615686416625977
2011-03-17,25.705881118774414
2011-03-18,26.07843017578125
2011-03-21,26.313724517822266
2011-03-22,26.313724517822266
2011-03-23,26.066667556762695
2011-03-24,26.399999618530273
2011-03-25,26.45490264892578
2011-03-28,26.600000381469727
2011-03-29,27.0
2011-03-30,27.156862258911133
2011-03-31,27.51764678955078
2011-04-01,27.792156219482422
2011-04-04,27.780391693115234
2011-04-05,27.51372528076172
2011-04-06,27.57254981994629
2011-04-07,27.49803924560547
2011-04-08,27.113725662231445
2011-04-11,27.129411697387695
2011-04-12,26.866666793823242
2011-04-13,27.462745666503906
2011-04-14,27.352941513061523
2011-04-15,27.50196075439453
2011-04-18,26.94117546081543
2011-04-19,27.24313735961914
2011-04-20,27.643136978149414
2011-04-21,27.674509048461914
2011-04-25,27.643136978149414
2011-04-26,28.098039627075195
2011-04-27,28.580392837524414
2011-04-28,28.686275482177734
2011-04-29,28.6549015045166
2011-05-02,29.050979614257812
2011-05-03,28.843137741088867
2011-05-04,28.462745666503906
2011-05-05,28.325490951538086
2011-05-06,28.541175842285156
2011-05-09,28.611764907836914
2011-05-10,28.815685272216797
2011-05-11,28.505882263183594
2011-05-12,28.980392456054688
2011-05-13,28.38039207458496
2011-05-16,28.321569442749023
2011-05-17,28.113725662231445
2011-05-18,28.63529396057129
2011-05-19,28.51764678955078
2011-05-20,28.321569442749023
2011-05-23,27.792156219482422
2011-05-24,27.474510192871094
2011-05-25,27.658824920654297
2011-05-26,27.749019622802734
2011-05-27,27.780391693115234
2011-05-31,28.164705276489258
2011-06-01,27.721569061279297
2011-06-02,27.68235206604004
2011-06-03,27.25882339477539
2011-06-06,26.815685272216797
2011-06-07,26.980392456054688
2011-06-08,27.003921508789062
2011-06-09,27.337255477905273
2011-06-10,27.101961135864258
2011-06-13,27.254901885986328
2011-06-14,27.36078453063965
2011-06-15,27.117647171020508
2011-06-16,27.278430938720703
2011-06-17,27.56078338623047
2011-06-20,27.866666793823242
2011-06-21,28.05882453918457
2011-06-22,27.803922653198242
2011-06-23,27.674509048461914
2011-06-24,27.262744903564453
2011-06-27,27.42352867126465
2011-06-28,27.686275482177734
2011-06-29,27.843137741088867
2011-06-30,28.07451057434082
2011-07-01,28.60392189025879
2011-07-05,28.674509048461914
2011-07-06,29.101961135864258
2011-07-07,29.3764705657959
2011-07-08,29.145097732543945
2011-07-11,28.74117660522461
2011-07-12,28.799999237060547
2011-07-13,28.972549438476562
2011-07-14,28.615686416625977
2011-07-15,28.678430557250977
2011-07-18,28.160783767700195
2011-07-19,28.53333282470703
2011-07-20,28.41176414489746
2011-07-21,28.678430557250977
2011-07-22,28.584314346313477
2011-07-25,28.113725662231445
2011-07-26,27.141176223754883
2011-07-27,26.474510192871094
2011-07-28,26.3764705657959
2011-07-29,26.062744140625
2011-08-01,26.200000762939453
2011-08-02,25.568626403808594
2011-08-03,25.60392189025879
2011-08-04,24.70980453491211
2011-08-05,24.964706420898438
2011-08-08,23.55686378479004
2011-08-09,24.250980377197266
2011-08-10,23.435293197631836
2011-08-11,24.611764907836914
2011-08-12,24.745098114013672
2011-08-15,25.160783767700195
2011-08-16,24.705881118774414
2011-08-17,24.647058486938477
2011-08-18,23.717647552490234
2011-08-19,23.6235294342041
2011-08-22,23.866666793823242
2011-08-23,24.901960372924805
2011-08-24,25.51764678955078
2011-08-25,24.39607810974121
2011-08-26,25.04705810546875
2011-08-29,25.674509048461914
2011-08-30,25.737255096435547
2011-08-31,25.84705924987793
2011-09-01,25.596078872680664
2011-09-02,24.890195846557617
2011-09-06,24.63529396057129
2011-09-07,25.564706802368164
2011-09-08,25.050979614257812
2011-09-09,23.839216232299805
2011-09-12,24.043136596679688
2011-09-13,24.48235321044922
2011-09-14,25.043136596679688
2011-09-15,25.070587158203125
2011-09-16,25.568626403808594
2011-09-19,25.39607810974121
2011-09-20,25.49803924560547
2011-09-21,25.019607543945312
2011-09-22,24.172548294067383
2011-09-23,24.552940368652344
2011-09-26,24.75686264038086
2011-09-27,25.63921546936035
2011-09-28,24.796077728271484
2011-09-29,24.929412841796875
2011-09-30,24.31764793395996
2011-10-03,23.341175079345703
2011-10-04,23.90980339050293
2011-10-05,24.219608306884766
2011-10-06,24.15294075012207
2011-10-07,23.956863403320312
2011-10-10,24.55686378479004
2011-10-11,25.070587158203125
2011-10-12,25.176471710205078
2011-10-13,25.262744903564453
2011-10-14,25.200000762939453
2011-10-17,24.658824920654297
2011-10-18,24.819608688354492
2011-10-19,24.913724899291992
2011-10-20,25.352941513061523
2011-10-21,25.803922653198242
2011-10-24,26.3764705657959
2011-10-25,25.937255859375
2011-10-26,26.278430938720703
2011-10-27,27.309804916381836
2011-10-28,27.835294723510742
2011-10-31,27.184314727783203
2011-11-01,25.235294342041016
2011-11-02,25.45490264892578
2011-11-03,25.717647552490234
2011-11-04,25.56078338623047
2011-11-07,25.95294189453125
2011-11-08,26.215686798095703
2011-11-09,25.247058868408203
2011-11-10,25.46666717529297
2011-11-11,25.839216232299805
2011-11-14,25.48627471923828
2011-11-15,25.435293197631836
2011-11-16,24.686275482177734
2011-11-17,24.207843780517578
2011-11-18,23.90980339050293
2011-11-21,24.215686798095703
2011-11-22,23.874509811401367
2011-11-23,23.70980453491211
2011-11-25,23.525489807128906
2011-11-28,24.231372833251953
2011-11-29,24.46666717529297
2011-11-30,25.231372833251953
2011-12-01,25.333332061767578
2011-12-02,25.117647171020508
2011-12-05,25.490196228027344
2011-12-06,25.282352447509766
2011-12-07,25.10588264465332
2011-12-08,24.42352867126465
2011-12-09,24.89411735534668
2011-12-12,24.537254333496094
2011-12-13,24.250980377197266
2011-12-14,24.07451057434082
2011-12-15,24.41176414489746
2011-12-16,24.48627471923828
2011-12-19,24.282352447509766
2011-12-20,25.200000762939453
2011-12-21,25.270587921142578
2011-12-22,25.352941513061523
2011-12-23,25.541175842285156
2011-12-27,25.596078872680664
2011-12-28,25.145097732543945
2011-12-29,25.4078426361084
2011-12-30,25.266666412353516
2012-01-03,25.78823471069336
2012-01-04,25.70980453491211
2012-01-05,25.9686279296875
2012-01-06,25.933332443237305
2012-01-09,25.839216232299805
2012-01-10,26.156862258911133
2012-01-11,26.65097999572754
2012-01-12,26.666667938232422
2012-01-13,26.63529396057129
2012-01-17,26.71372413635254
2012-01-18,26.949020385742188
2012-01-19,27.003921508789062
2012-01-20,27.235294342041016
2012-01-23,27.13725471496582
2012-01-24,27.262744903564453
2012-01-25,27.69803810119629
2012-01-26,27.647058486938477
2012-01-27,27.843137741088867
2012-01-30,27.807842254638672
2012-01-31,27.799999237060547
2012-02-01,28.505882263183594
2012-02-02,28.662744522094727
2012-02-03,28.690195083618164
2012-02-06,28.6235294342041
2012-02-07,28.462745666503906
2012-02-08,28.21176528930664
2012-02-09,27.949020385742188
2012-02-10,27.937255859375
2012-02-13,28.278430938720703
2012-02-14,28.686275482177734
2012-02-15,28.678430557250977
2012-02-16,29.674509048461914
2012-02-17,29.32941246032715
2012-02-21,29.125490188598633
2012-02-22,29.023529052734375
2012-02-23,29.070587158203125
2012-02-24,29.309804916381836
2012-02-27,29.141176223754883
2012-02-28,29.44313621520996
2012-02-29,29.027450561523438
2012-03-01,28.964706420898438
2012-03-02,28.674509048461914
2012-03-05,28.678430557250977
2012-03-06,28.250980377197266
2012-03-07,28.325490951538086
2012-03-08,28.729412078857422
2012-03-09,28.992156982421875
2012-03-12,28.823528289794922
2012-03-13,29.51372528076172
2012-03-14,29.666667938232422
2012-03-15,29.956863403320312
2012-03-16,29.90980339050293
2012-03-19,30.094118118286133
2012-03-20,29.874509811401367
2012-03-21,29.752941131591797
2012-03-22,29.458824157714844
2012-03-23,29.56078338623047
2012-03-26,30.01568603515625
2012-03-27,29.960784912109375
2012-03-28,29.886274337768555
2012-03-29,29.745098114013672
2012-03-30,29.678430557250977
2012-04-02,29.89411735534668
2012-04-03,30.07451057434082
2012-04-04,29.823528289794922
2012-04-05,29.839216232299805
2012-04-09,29.368627548217773
2012-04-10,28.937255859375
2012-04-11,29.109804153442383
2012-04-12,29.43921661376953
2012-04-13,28.890195846557617
2012-04-16,28.92548942565918
2012-04-17,29.49803924560547
2012-04-18,29.325490951538086
2012-04-19,29.07451057434082
2012-04-20,29.188234329223633
2012-04-23,28.74117660522461
2012-04-24,29.098039627075195
2012-04-25,29.662744522094727
2012-04-26,29.972549438476562
2012-04-27,30.309804916381836
2012-04-30,30.094118118286133
2012-05-01,29.980392456054688
2012-05-02,30.082353591918945
2012-05-03,29.937255859375
2012-05-04,29.36470603942871
2012-05-07,29.30588150024414
2012-05-08,30.403921127319336
2012-05-09,30.023529052734375
2012-05-10,29.84705924987793
2012-05-11,30.027450561523438
2012-05-14,29.768627166748047
2012-05-15,29.87843132019043
2012-05-16,29.63529396057129
2012-05-17,28.901960372924805
2012-05-18,28.631372451782227
2012-05-21,29.247058868408203
2012-05-22,29.082353591918945
2012-05-23,29.239215850830078
2012-05-24,29.431373596191406
2012-05-25,29.61960792541504
2012-05-29,29.913724899291992
2012-05-30,29.34902000427246
2012-05-31,29.141176223754883
2012-06-01,28.384313583374023
2012-06-04,28.63529396057129
2012-06-05,29.098039627075195
2012-06-06,29.188234329223633
2012-06-07,29.035293579101562
2012-06-08,29.145097732543945
2012-06-11,28.866666793823242
2012-06-12,29.192157745361328
2012-06-13,29.10588264465332
2012-06-14,29.67058753967285
2012-06-15,30.51764678955078
2012-06-18,31.035293579101562
2012-06-19,31.266666412353516
2012-06-20,30.58823585510254
2012-06-21,29.956863403320312
2012-06-22,30.282352447509766
2012-06-25,29.83137321472168
2012-06-26,29.780391693115234
2012-06-27,30.294118881225586
2012-06-28,30.44313621520996
2012-06-29,30.780391693115234
2012-07-02,30.945098876953125
2012-07-03,31.176471710205078
2012-07-05,31.05882453918457
2012-07-06,30.56078338623047
2012-07-09,30.721569061279297
2012-07-10,30.784313201904297
2012-07-11,30.803922653198242
2012-07-12,30.086275100708008
2012-07-13,30.521568298339844
2012-07-16,30.372549057006836
2012-07-17,30.67058753967285
2012-07-18,30.835294723510742
2012-07-19,30.980392456054688
2012-07-20,30.57254981994629
2012-07-23,29.890195846557617
2012-07-24,29.270587921142578
2012-07-25,29.541175842285156
2012-07-26,29.890195846557617
2012-07-27,30.65097999572754
2012-07-30,30.117647171020508
2012-07-31,29.337255477905273
2012-08-01,29.42352867126465
2012-08-02,29.38039207458496
2012-08-03,29.956863403320312
2012-08-06,30.01568603515625
2012-08-07,30.384313583374023
2012-08-08,30.219608306884766
2012-08-09,30.04705810546875
2012-08-10,30.25882339477539
2012-08-13,30.25882339477539
2012-08-14,30.10588264465332
2012-08-15,30.50196075439453
2012-08-16,30.399999618530273
2012-08-17,30.63529396057129
2012-08-20,30.45490264892578
2012-08-21,30.541175842285156
2012-08-22,30.333332061767578
2012-08-23,29.823528289794922
2012-08-24,29.901960372924805
2012-08-27,29.803922653198242
2012-08-28,29.87843132019043
2012-08-29,30.109804153442383
2012-08-30,29.992156982421875
2012-08-31,30.12156867980957
2012-09-04,30.278430938720703
2012-09-05,30.184314727783203
2012-09-06,30.56078338623047
2012-09-07,30.72549057006836
2012-09-10,30.525489807128906
2012-09-11,30.231372833251953
2012-09-12,30.188234329223633
2012-09-13,30.39215660095215
2012-09-14,30.223529815673828
2012-09-17,30.188234329223633
2012-09-18,30.294118881225586
2012-09-19,30.75686264038086
2012-09-20,31.035293579101562
2012-09-21,31.270587921142578
2012-09-24,31.313724517822266
2012-09-25,31.478431701660156
2012-09-26,31.10588264465332
2012-09-27,31.215686798095703
2012-09-28,31.066667556762695
2012-10-01,31.062744140625
2012-10-02,31.054901123046875
2012-10-03,30.976470947265625
2012-10-04,31.180391311645508
2012-10-05,31.086275100708008
2012-10-08,31.188234329223633
2012-10-09,30.34902000427246
2012-10-10,30.231372833251953
2012-10-11,30.46666717529297
2012-10-12,30.207843780517578
2012-10-15,30.254901885986328
2012-10-16,30.25882339477539
2012-10-17,30.34902000427246
2012-10-18,29.631372451782227
2012-10-19,29.3764705657959
2012-10-22,29.45490264892578
2012-10-23,28.992156982421875
2012-10-24,29.24313735961914
2012-10-25,29.337255477905273
2012-10-26,29.09019660949707
2012-10-31,28.92156982421875
2012-11-01,29.780391693115234
2012-11-02,29.215686798095703
2012-11-05,29.74117660522461
2012-11-06,30.27450942993164
2012-11-07,30.705881118774414
2012-11-08,30.086275100708008
2012-11-09,30.235294342041016
2012-11-12,30.223529815673828
2012-11-13,30.44313621520996
2012-11-14,30.450979232788086
2012-11-15,30.70980453491211
2012-11-16,30.72549057006836
2012-11-19,31.172548294067383
2012-11-20,31.250980377197266
2012-11-21,31.32941246032715
2012-11-23,31.666667938232422
2012-11-26,31.600000381469727
2012-11-27,31.388235092163086
2012-11-28,31.419607162475586
2012-11-29,31.67058753967285
2012-11-30,31.674509048461914
2012-12-03,31.63529396057129
2012-12-04,31.611764907836914
2012-12-05,31.388235092163086
2012-12-06,31.254901885986328
2012-12-07,31.32941246032715
2012-12-10,31.34902000427246
2012-12-11,31.77254867553711
2012-12-12,31.72549057006836
2012-12-13,31.70980453491211
2012-12-14,31.890195846557617
2012-12-17,32.172550201416016
2012-12-18,32.2470588684082
2012-12-19,32.00392150878906
2012-12-20,32.16078567504883
2012-12-21,31.74117660522461
2012-12-24,31.84705924987793
2012-12-26,31.57254981994629
2012-12-27,31.458824157714844
2012-12-28,31.356863021850586
2012-12-31,31.537254333496094
2013-01-02,32.32156753540039
2013-01-03,32.33333206176758
2013-01-04,32.30195999145508
2013-01-07,32.58039093017578
2013-01-08,32.40784454345703
2013-01-09,32.58039093017578
2013-01-10,32.6901969909668
2013-01-11,32.57646942138672
2013-01-14,32.960784912109375
2013-01-15,32.94902038574219
2013-01-16,32.92549133300781
2013-01-17,33.18039321899414
2013-01-18,33.32156753540039
2013-01-22,33.48235321044922
2013-01-23,33.63529586791992
2013-01-24,34.14117431640625
2013-01-25,34.427452087402344
2013-01-28,34.18039321899414
2013-01-29,34.117645263671875
2013-01-30,34.01176452636719
2013-01-31,33.85882568359375
2013-02-01,34.33333206176758
2013-02-04,34.172550201416016
2013-02-05,34.431373596191406
2013-02-06,34.764705657958984
2013-02-07,34.76078414916992
2013-02-08,34.945098876953125
2013-02-11,35.07843017578125
2013-02-12,35.43921661376953
2013-02-13,35.0
2013-02-14,34.66666793823242
2013-02-15,34.77647018432617
2013-02-19,35.01960754394531
2013-02-20,34.67451095581055
2013-02-21,34.25490188598633
2013-02-22,34.42353057861328
2013-02-25,34.26274490356445
2013-02-26,34.235294342041016
2013-02-27,34.6901969909668
2013-02-28,34.98823547363281
2013-03-01,34.83921432495117
2013-03-04,34.80784225463867
2013-03-05,35.25490188598633
2013-03-06,35.19215774536133
2013-03-07,35.01960754394531
2013-03-08,35.41960906982422
2013-03-11,35.26274490356445
2013-03-12,35.30588150024414
2013-03-13,35.39607620239258
2013-03-14,35.541175842285156
2013-03-15,35.2470588684082
2013-03-18,35.188236236572266
2013-03-19,35.3098030090332
2013-03-20,35.64706039428711
2013-03-21,35.52941131591797
2013-03-22,35.521568298339844
2013-03-25,35.411766052246094
2013-03-26,35.74117660522461
2013-03-27,35.76862716674805
2013-03-28,36.29411697387695
2013-04-01,36.05097961425781
2013-04-02,36.10980224609375
2013-04-03,35.701961517333984
2013-04-04,35.83921432495117
2013-04-05,35.46666717529297
2013-04-08,35.83529281616211
2013-04-09,35.60392379760742
2013-04-10,36.00392150878906
2013-04-11,36.21176528930664
2013-04-12,36.04313659667969
2013-04-15,35.298038482666016
2013-04-16,35.79215621948242
2013-04-17,35.431373596191406
2013-04-18,35.345096588134766
2013-04-19,35.86274337768555
2013-04-22,35.57646942138672
2013-04-23,35.219608306884766
2013-04-24,35.14902114868164
2013-04-25,35.235294342041016
2013-04-26,35.19607925415039
2013-04-29,35.27058792114258
2013-04-30,35.45098114013672
2013-05-01,35.09803771972656
2013-05-02,35.32156753540039
2013-05-03,35.57646942138672
2013-05-06,35.73725509643555
2013-05-07,36.04313659667969
2013-05-08,36.494117736816406
2013-05-09,36.584312438964844
2013-05-10,37.01960754394531
2013-05-13,37.16470718383789
2013-05-14,37.415687561035156
2013-05-15,37.639217376708984
2013-05-16,37.39215850830078
2013-05-17,37.40392303466797
2013-05-20,37.3725471496582
2013-05-21,37.70588302612305
2013-05-22,37.38039016723633
2013-05-23,37.525489807128906
2013-05-24,37.298038482666016
2013-05-28,37.843135833740234
2013-05-29,37.345096588134766
2013-05-30,37.733333587646484
2013-05-31,37.76078414916992
2013-06-03,37.764705657958984
2013-06-04,37.552940368652344
2013-06-05,36.8470573425293
2013-06-06,36.85882568359375
2013-06-07,37.427452087402344
2013-06-10,37.7529411315918
2013-06-11,37.83921432495117
2013-06-12,37.509803771972656
2013-06-13,38.01960754394531
2013-06-14,38.01176452636719
2013-06-17,38.29019546508789
2013-06-18,38.490196228027344
2013-06-19,37.8784294128418
2013-06-20,36.82352828979492
2013-06-21,36.733333587646484
2013-06-24,36.89019775390625
2013-06-25,37.09019470214844
2013-06-26,37.32548904418945
2013-06-27,37.34901809692383
2013-06-28,37.54509735107422
2013-07-01,38.06666564941406
2013-07-02,38.007843017578125
2013-07-03,37.96470642089844
2013-07-05,38.46666717529297
2013-07-08,38.69411849975586
2013-07-09,38.85097885131836
2013-07-10,39.313724517822266
2013-07-11,39.882354736328125
2013-07-12,40.219608306884766
2013-07-15,40.156864166259766
2013-07-16,40.054901123046875
2013-07-17,40.07843017578125
2013-07-18,40.521568298339844
2013-07-19,40.615684509277344
2013-07-22,40.764705657958984
2013-07-23,40.51372528076172
2013-07-24,40.37647247314453
2013-07-25,40.52941131591797
2013-07-26,40.48627471923828
2013-07-29,40.49803924560547
2013-07-30,40.22352981567383
2013-07-31,40.717647552490234
2013-08-01,41.749019622802734
2013-08-02,41.56470489501953
2013-08-05,41.27058792114258
2013-08-06,41.18039321899414
2013-08-07,41.16470718383789
2013-08-08,41.51372528076172
2013-08-09,41.584312438964844
2013-08-12,41.764705657958984
2013-08-13,42.023529052734375
2013-08-14,41.494117736816406
2013-08-15,40.66666793823242
2013-08-16,40.47058868408203
2013-08-19,40.541175842285156
2013-08-20,40.74509811401367
2013-08-21,40.57646942138672
2013-08-22,40.7215690612793
2013-08-23,40.50196075439453
2013-08-26,40.57646942138672
2013-08-27,39.9058837890625
2013-08-28,40.01176452636719
2013-08-29,39.98039245605469
2013-08-30,39.6274528503418
2013-09-03,39.90980529785156
2013-09-04,40.14117431640625
2013-09-05,40.22745132446289
2013-09-06,40.19607925415039
2013-09-09,40.568626403808594
2013-09-10,41.117645263671875
2013-09-11,41.411766052246094
2013-09-12,41.3098030090332
2013-09-13,40.98823547363281
2013-09-16,41.415687561035156
2013-09-17,41.42353057861328
