Date,Close
2022-05-27,66.5999984741211
2022-05-31,62.08000183105469
2022-06-01,63.650001525878906
2022-06-02,63.75
2022-06-03,65.16999816894531
2022-06-06,66.38999938964844
2022-06-07,66.55000305175781
2022-06-08,64.7699966430664
2022-06-09,61.209999084472656
2022-06-10,59.790000915527344
2022-06-13,55.47999954223633
2022-06-14,54.43999862670898
2022-06-15,58.20000076293945
2022-06-16,58.2599983215332
2022-06-17,58.09999847412109
2022-06-21,60.380001068115234
2022-06-22,59.209999084472656
2022-06-23,58.650001525878906
2022-06-24,59.27999877929688
2022-06-27,59.41999816894531
2022-06-28,58.08000183105469
2022-06-29,57.310001373291016
2022-06-30,57.2599983215332
2022-07-01,57.59999847412109
2022-07-05,54.93999862670898
2022-07-06,56.7599983215332
2022-07-07,59.11000061035156
2022-07-08,59.650001525878906
2022-07-11,59.84000015258789
2022-07-12,59.22999954223633
2022-07-13,59.81999969482422
2022-07-14,57.91999816894531
2022-07-15,55.65999984741211
2022-07-18,54.810001373291016
2022-07-19,55.0
2022-07-20,54.06999969482422
2022-07-21,54.15999984741211
2022-07-22,54.0
2022-07-25,54.959999084472656
2022-07-26,55.5
2022-07-27,55.52999877929688
2022-07-28,64.58999633789062
2022-07-29,66.0999984741211
2022-08-01,65.30000305175781
2022-08-02,65.83999633789062
2022-08-03,67.16999816894531
2022-08-04,67.45999908447266
2022-08-05,74.30000305175781
2022-08-08,75.88999938964844
2022-08-09,75.72000122070312
2022-08-10,77.12000274658203
2022-08-11,78.83000183105469
2022-08-12,81.5
2022-08-15,81.19999694824219
2022-08-16,81.4000015258789
2022-08-17,79.69999694824219
2022-08-18,81.5999984741211
2022-08-19,80.83999633789062
2022-08-22,79.6500015258789
2022-08-23,79.75
2022-08-24,80.37000274658203
2022-08-25,82.73999786376953
2022-08-26,80.83000183105469
2022-08-29,81.0
2022-08-30,79.69000244140625
2022-08-31,81.58999633789062
2022-09-01,82.5199966430664
2022-09-02,81.06999969482422
2022-09-06,82.26000213623047
2022-09-07,82.9000015258789
2022-09-08,85.79000091552734
2022-09-09,87.51000213623047
2022-09-12,88.12999725341797
2022-09-13,86.37999725341797
2022-09-14,88.05000305175781
2022-09-15,86.80000305175781
2022-09-16,85.56999969482422
2022-09-19,89.36000061035156
2022-09-20,87.75
2022-09-21,87.27999877929688
2022-09-22,85.37999725341797
2022-09-23,83.8499984741211
2022-09-26,82.91999816894531
2022-09-27,83.97000122070312
2022-09-28,85.0199966430664
2022-09-29,83.04000091552734
2022-09-30,83.19000244140625
2022-10-03,86.58999633789062
2022-10-04,89.33999633789062
2022-10-05,88.16999816894531
2022-10-06,86.27999877929688
2022-10-07,84.38999938964844
2022-10-10,84.72000122070312
2022-10-11,82.87999725341797
2022-10-12,82.16000366210938
2022-10-13,83.81999969482422
2022-10-14,81.26000213623047
2022-10-17,85.19000244140625
2022-10-18,86.51000213623047
2022-10-19,85.69000244140625
2022-10-20,84.55999755859375
2022-10-21,87.27999877929688
2022-10-24,87.58000183105469
2022-10-25,88.1500015258789
2022-10-26,88.77999877929688
2022-10-27,93.04000091552734
2022-10-28,93.75
2022-10-31,94.54000091552734
2022-11-01,95.5199966430664
2022-11-02,93.08999633789062
2022-11-03,94.41000366210938
2022-11-04,94.31999969482422
2022-11-07,93.5
2022-11-08,87.54000091552734
2022-11-09,87.3499984741211
2022-11-10,95.13999938964844
2022-11-11,92.30999755859376
2022-11-14,93.91999816894533
2022-11-15,93.5
2022-11-16,91.68000030517578
2022-11-17,90.05000305175781
2022-11-18,93.3000030517578
2022-11-21,93.38999938964844
2022-11-22,96.2699966430664
2022-11-23,96.62000274658205
2022-11-25,97.16000366210938
2022-11-28,94.80999755859376
2022-11-29,94.43000030517578
2022-11-30,96.12000274658205
2022-12-01,94.47000122070312
2022-12-02,92.04000091552734
2022-12-05,90.05999755859375
2022-12-06,90.77999877929688
2022-12-07,91.97000122070312
2022-12-08,91.41000366210938
2022-12-09,89.72000122070312
2022-12-12,90.87999725341795
2022-12-13,90.83999633789062
2022-12-14,90.8499984741211
2022-12-15,89.69999694824219
2022-12-16,88.19999694824219
2022-12-19,87.7300033569336
2022-12-20,87.55999755859375
2022-12-21,89.6500015258789
2022-12-22,87.33000183105469
2022-12-23,88.04000091552734
2022-12-27,87.63999938964844
2022-12-28,86.61000061035156
2022-12-29,86.7699966430664
2022-12-30,86.20999908447266
2023-01-03,81.91000366210938
2023-01-04,83.41000366210938
2023-01-05,82.41000366210938
2023-01-06,83.5
2023-01-09,84.0
2023-01-10,83.08000183105469
2023-01-11,84.11000061035156
2023-01-12,84.33999633789062
2023-01-13,85.16000366210938
2023-01-17,83.37000274658203
2023-01-18,81.8499984741211
2023-01-19,80.83999633789062
2023-01-20,83.0
2023-01-23,84.13999938964844
2023-01-24,83.91000366210938
2023-01-25,83.4000015258789
2023-01-26,85.87999725341797
2023-01-27,86.58000183105469
2023-01-30,82.4000015258789
2023-01-31,85.36000061035156
2023-02-01,85.41000366210938
2023-02-02,85.33000183105469
2023-02-03,83.19999694824219
2023-02-06,83.26000213623047
2023-02-07,85.93000030517578
2023-02-08,84.33999633789062
2023-02-09,84.41999816894531
2023-02-10,86.80999755859375
2023-02-13,86.38999938964844
2023-02-14,86.05999755859375
2023-02-15,86.01000213623047
2023-02-16,85.62999725341797
2023-02-17,84.55000305175781
2023-02-21,80.37000274658203
2023-02-22,77.80000305175781
2023-02-23,79.22000122070312
2023-02-24,79.2699966430664
2023-02-27,78.37000274658203
2023-02-28,74.88999938964844
2023-03-01,74.3499984741211
2023-03-02,76.18000030517578
2023-03-03,78.9800033569336
2023-03-06,78.80000305175781
2023-03-07,77.9000015258789
2023-03-08,78.06999969482422
2023-03-09,78.63999938964844
2023-03-10,77.55000305175781
2023-03-13,77.0999984741211
2023-03-14,77.93000030517578
2023-03-15,77.33000183105469
2023-03-16,78.43000030517578
2023-03-17,76.7699966430664
2023-03-20,77.0
2023-03-21,76.5199966430664
2023-03-22,74.41999816894531
2023-03-23,73.4000015258789
2023-03-24,73.44000244140625
2023-03-27,75.2699966430664
2023-03-28,75.51000213623047
2023-03-29,75.87999725341797
2023-03-30,76.81999969482422
2023-03-31,78.5
2023-04-03,76.62000274658203
2023-04-04,76.0199966430664
2023-04-05,76.5
2023-04-06,76.95999908447266
2023-04-10,77.33000183105469
2023-04-11,77.41999816894531
2023-04-12,76.80999755859375
2023-04-13,77.13999938964844
2023-04-14,76.43000030517578
2023-04-17,75.04000091552734
2023-04-18,74.4800033569336
2023-04-19,74.75
2023-04-20,76.47000122070312
2023-04-21,76.55000305175781
2023-04-24,77.29000091552734
2023-04-25,76.93000030517578
2023-04-26,75.86000061035156
2023-04-27,76.75
2023-04-28,77.4000015258789
2023-05-01,77.05000305175781
2023-05-02,76.79000091552734
2023-05-03,76.51000213623047
2023-05-04,78.58999633789062
2023-05-05,79.48999786376953
2023-05-08,78.70999908447266
2023-05-09,78.94999694824219
2023-05-10,79.45500183105469
2023-05-11,79.12000274658203
2023-05-12,79.8499984741211
2023-05-15,80.2699966430664
2023-05-16,79.0
2023-05-17,80.38999938964844
2023-05-18,81.4000015258789
2023-05-19,82.30000305175781
2023-05-22,83.52999877929688
2023-05-23,84.04000091552734
2023-05-24,83.30999755859375
2023-05-25,82.75
2023-05-26,83.8499984741211
2023-05-30,83.69999694824219
2023-05-31,84.0199966430664
2023-06-01,88.87999725341797
2023-06-02,87.54000091552734
2023-06-05,87.51000213623047
2023-06-06,89.55000305175781
2023-06-07,90.80999755859376
2023-06-08,92.3000030517578
2023-06-09,93.29000091552734
2023-06-12,93.75
2023-06-13,94.25
2023-06-14,93.1999969482422
2023-06-15,93.45999908447266
2023-06-16,92.88999938964844
2023-06-20,91.98999786376952
2023-06-21,90.5
2023-06-22,89.25
2023-06-23,90.36000061035156
2023-06-26,90.62999725341795
2023-06-27,90.8499984741211
2023-06-28,90.5500030517578
2023-06-29,90.87000274658205
2023-06-30,91.5500030517578
2023-07-03,91.5999984741211
2023-07-05,92.13999938964844
2023-07-06,91.0
2023-07-07,91.33000183105467
2023-07-10,93.5999984741211
2023-07-11,94.36000061035156
2023-07-12,96.05999755859376
2023-07-13,95.2699966430664
2023-07-14,95.0
2023-07-17,96.18000030517578
2023-07-18,95.37000274658205
2023-07-19,94.7300033569336
2023-07-20,96.88999938964844
2023-07-21,96.5999984741211
2023-07-24,96.5500030517578
2023-07-25,97.5199966430664
2023-07-26,97.33999633789062
2023-07-27,95.41999816894533
2023-07-28,95.73999786376952
2023-07-31,96.6500015258789
2023-08-01,96.3000030517578
2023-08-02,95.5500030517578
2023-08-03,101.13999938964844
2023-08-04,103.94000244140624
2023-08-07,103.75
2023-08-08,104.80999755859376
2023-08-09,105.11000061035156
2023-08-10,105.72000122070312
2023-08-11,106.55999755859376
2023-08-14,107.0
2023-08-15,106.23999786376952
2023-08-16,105.0999984741211
2023-08-17,104.81999969482422
2023-08-18,104.7699966430664
2023-08-21,106.11000061035156
2023-08-22,106.26000213623048
2023-08-23,108.44000244140624
2023-08-24,106.91999816894533
2023-08-25,105.87000274658205
2023-08-28,105.37000274658205
2023-08-29,105.54000091552734
2023-08-30,105.73999786376952
2023-08-31,104.16000366210938
2023-09-01,107.29000091552734
2023-09-05,106.0500030517578
2023-09-06,106.63999938964844
2023-09-07,108.54000091552734
2023-09-08,108.63999938964844
2023-09-11,109.9800033569336
2023-09-12,108.5
2023-09-13,109.2699966430664
2023-09-14,112.45999908447266
2023-09-15,109.93000030517578
2023-09-18,110.73999786376952
2023-09-19,110.54000091552734
2023-09-20,110.12999725341795
2023-09-21,109.94000244140624
2023-09-22,110.36000061035156
2023-09-25,112.20999908447266
2023-09-26,108.48999786376952
2023-09-27,110.75
2023-09-28,109.31999969482422
2023-09-29,109.08000183105467
2023-10-02,104.7300033569336
2023-10-03,104.88999938964844
2023-10-04,106.16000366210938
2023-10-05,107.87999725341795
2023-10-06,110.16999816894533
2023-10-09,111.37999725341795
2023-10-10,113.0
2023-10-11,115.06999969482422
2023-10-12,115.72000122070312
2023-10-13,113.69000244140624
2023-10-16,116.83000183105467
2023-10-17,117.1500015258789
2023-10-18,116.06999969482422
2023-10-19,114.29000091552734
2023-10-20,112.0999984741211
2023-10-23,112.11000061035156
2023-10-24,114.2699966430664
2023-10-25,112.02999877929688
2023-10-26,112.72000122070312
2023-10-27,110.77999877929688
2023-10-30,113.02999877929688
2023-10-31,112.91999816894533
2023-11-01,114.8499984741211
2023-11-02,117.19000244140624
2023-11-03,117.06999969482422
2023-11-06,124.7300033569336
2023-11-07,119.87000274658205
2023-11-08,121.18000030517578
2023-11-09,120.62999725341795
2023-11-10,121.7699966430664
2023-11-13,121.72000122070312
2023-11-14,126.5199966430664
2023-11-15,121.98999786376952
2023-11-16,121.66999816894533
2023-11-17,121.69000244140624
2023-11-20,122.27999877929688
2023-11-21,122.51000213623048
2023-11-22,123.25
2023-11-24,123.86000061035156
2023-11-27,125.0999984741211
2023-11-28,124.4499969482422
2023-11-29,120.58000183105467
2023-11-30,121.04000091552734
2023-12-01,119.87999725341795
2023-12-04,118.91999816894533
2023-12-05,118.30999755859376
2023-12-06,112.62999725341795
2023-12-07,110.52999877929688
2023-12-08,111.20999908447266
2023-12-11,116.1500015258789
2023-12-12,114.48999786376952
2023-12-13,116.43000030517578
2023-12-14,115.5999984741211
2023-12-15,118.75
2023-12-18,119.36000061035156
2023-12-19,120.80999755859376
2023-12-20,117.01000213623048
2023-12-21,118.30999755859376
2023-12-22,115.33000183105467
2023-12-26,117.56999969482422
2023-12-27,117.41999816894533
2023-12-28,117.11000061035156
2023-12-29,116.88999938964844
2024-01-02,115.25
2024-01-03,115.8499984741211
2024-01-04,115.36000061035156
2024-01-05,116.23999786376952
2024-01-08,117.02999877929688
2024-01-09,116.48999786376952
2024-01-10,115.8499984741211
2024-01-11,112.91000366210938
2024-01-12,112.91000366210938
2024-01-16,111.80999755859376
2024-01-17,111.91999816894533
2024-01-18,111.41000366210938
2024-01-19,114.4499969482422
2024-01-22,117.20999908447266
2024-01-23,118.69000244140624
2024-01-24,115.66999816894533
2024-01-25,120.5500030517578
2024-01-26,121.2699966430664
2024-01-29,121.01000213623048
2024-01-30,121.87999725341795
2024-01-31,122.0
2024-02-01,127.62999725341795
2024-02-02,129.7100067138672
2024-02-05,127.02999877929688
2024-02-06,131.00999450683594
2024-02-07,132.5
2024-02-08,130.72000122070312
2024-02-09,132.1699981689453
2024-02-12,128.50999450683594
2024-02-13,127.91000366210938
2024-02-14,128.6699981689453
2024-02-15,131.5
2024-02-16,131.16000366210938
2024-02-20,131.8000030517578
2024-02-21,131.39999389648438
2024-02-22,133.38999938964844
2024-02-23,133.99000549316406
2024-02-26,133.22000122070312
2024-02-27,155.75999450683594
2024-02-28,170.8300018310547
2024-02-29,168.4499969482422
2024-03-01,169.99000549316406
2024-03-04,175.99000549316406
2024-03-05,176.77000427246094
2024-03-06,179.97999572753906
2024-03-07,179.5800018310547
2024-03-08,170.57000732421875
2024-03-11,167.91000366210938
2024-03-12,168.3699951171875
2024-03-13,167.86000061035156
2024-03-14,164.63999938964844
2024-03-15,165.52000427246094
2024-03-18,168.83999633789062
2024-03-19,172.41000366210938
2024-03-20,175.7100067138672
2024-03-21,174.1300048828125
2024-03-22,178.24000549316406
2024-03-25,187.25999450683597
2024-03-26,185.41000366210935
2024-03-27,184.88999938964844
2024-03-28,184.8500061035156
2024-04-01,185.97999572753903
2024-04-02,188.1300048828125
2024-04-03,190.25999450683597
2024-04-04,183.1100006103516
2024-04-05,193.0800018310547
2024-04-08,191.97999572753903
2024-04-09,188.1000061035156
2024-04-10,191.0800018310547
2024-04-11,192.8800048828125
2024-04-12,191.6699981689453
2024-04-15,185.3999938964844
2024-04-16,186.6499938964844
2024-04-17,185.3999938964844
2024-04-18,183.8600006103516
2024-04-19,180.8999938964844
2024-04-22,183.22000122070312
2024-04-23,188.25
2024-04-24,186.16000366210935
2024-04-25,188.00999450683597
2024-04-26,188.3699951171875
2024-04-29,188.6100006103516
2024-04-30,185.94000244140625
2024-05-01,184.55999755859372
2024-05-02,186.17999267578125
2024-05-03,194.8600006103516
2024-05-06,197.6999969482422
2024-05-07,200.55999755859372
2024-05-08,208.0
2024-05-09,215.91000366210935
2024-05-10,214.92999267578125
2024-05-13,213.58999633789065
2024-05-14,217.7400054931641
2024-05-15,223.30999755859372
2024-05-16,216.33999633789065
2024-05-17,213.1100006103516
2024-05-20,215.07000732421875
2024-05-21,222.58999633789065
2024-05-22,220.1100006103516
2024-05-23,221.16000366210935
2024-05-24,230.6300048828125
2024-05-28,231.2700042724609
2024-05-29,220.7400054931641
2024-05-30,224.9600067138672
2024-05-31,217.25
2024-06-03,208.25999450683597
2024-06-04,203.13999938964844
2024-06-05,209.3300018310547
2024-06-06,202.6000061035156
2024-06-07,198.0
2024-06-10,214.6300048828125
2024-06-11,218.30999755859372
2024-06-12,218.1300048828125
2024-06-13,219.92999267578125
2024-06-14,214.8999938964844
2024-06-17,212.0200042724609
2024-06-18,220.41000366210935
2024-06-20,222.30999755859372
2024-06-21,218.1300048828125
2024-06-24,216.1000061035156
2024-06-25,222.3699951171875
2024-06-26,210.30999755859372
2024-06-27,204.77999877929688
2024-06-28,200.2700042724609
2024-07-01,205.0500030517578
2024-07-02,206.1499938964844
2024-07-03,210.07000732421875
2024-07-05,211.2899932861328
2024-07-08,215.72999572753903
2024-07-09,215.9600067138672
2024-07-10,219.5500030517578
2024-07-11,216.83999633789065
2024-07-12,217.13999938964844
2024-07-15,212.8800048828125
2024-07-16,204.8800048828125
2024-07-17,186.6699981689453
2024-07-18,187.27999877929688
2024-07-19,189.3000030517578
2024-07-22,190.4199981689453
2024-07-23,189.8699951171875
2024-07-24,175.0800018310547
2024-07-25,170.42999267578125
2024-07-26,175.0399932861328
2024-07-29,172.67999267578125
2024-07-30,168.69000244140625
2024-07-31,189.8000030517578
2024-08-01,177.57000732421875
2024-08-02,167.0800018310547
2024-08-05,169.97000122070312
2024-08-06,181.0399932861328
2024-08-07,179.66000366210938
2024-08-08,187.02999877929688
2024-08-09,189.8699951171875
2024-08-12,187.3300018310547
2024-08-13,189.41000366210935
2024-08-14,186.1499938964844
2024-08-15,190.38999938964844
2024-08-16,189.97999572753903
2024-08-19,192.77999877929688
2024-08-20,190.72000122070312
2024-08-21,196.7400054931641
2024-08-22,194.9499969482422
2024-08-23,194.9900054931641
2024-08-26,194.88999938964844
2024-08-27,196.13999938964844
2024-08-28,193.7700042724609
2024-08-29,194.44000244140625
2024-08-30,196.6999969482422
2024-09-03,177.77999877929688
2024-09-04,177.52000427246094
2024-09-05,176.07000732421875
2024-09-06,173.11000061035156
2024-09-09,174.9199981689453
2024-09-10,180.25
2024-09-11,187.25
2024-09-12,189.92999267578125
2024-09-13,195.97999572753903
2024-09-16,199.25
2024-09-17,201.22999572753903
2024-09-18,200.3300018310547
2024-09-19,208.5
2024-09-20,254.97999572753903
2024-09-23,257.1199951171875
2024-09-24,253.4900054931641
2024-09-25,262.8599853515625
2024-09-26,256.7699890136719
2024-09-27,257.0
2024-09-30,260.0199890136719
2024-10-01,265.6099853515625
2024-10-02,265.3800048828125
2024-10-03,277.3699951171875
2024-10-04,285.5199890136719
2024-10-07,278.5599975585937
2024-10-08,279.3900146484375
2024-10-09,262.2799987792969
2024-10-10,262.3099975585937
2024-10-11,266.2200012207031
2024-10-14,271.739990234375
2024-10-15,266.1499938964844
2024-10-16,279.79998779296875
2024-10-17,271.20001220703125
2024-10-18,270.1600036621094
2024-10-21,273.7200012207031
2024-10-22,266.0
2024-10-23,266.04998779296875
2024-10-24,264.5
2024-10-25,264.4100036621094
2024-10-28,266.9800109863281
2024-10-29,265.0
2024-10-30,261.7799987792969
2024-10-31,262.9599914550781
2024-11-01,258.1000061035156
2024-11-04,225.9499969482422
2024-11-05,233.75
2024-11-06,234.9900054931641
2024-11-07,241.58999633789065
2024-11-08,239.3699951171875
2024-11-11,237.2700042724609
2024-11-12,228.6999969482422
2024-11-13,225.9600067138672
2024-11-14,225.3800048828125
2024-11-15,224.27999877929688
2024-11-18,230.27999877929688
2024-11-19,234.5800018310547
2024-11-20,235.4199981689453
2024-11-21,251.83999633789065
2024-11-22,249.88999938964844
2024-11-25,248.92999267578125
2024-11-26,266.7300109863281
2024-11-27,253.38999938964844
2024-11-29,256.5599975585937
2024-12-02,249.5800018310547
