Date,Close
2010-09-20,31.26000022888184
2010-09-21,31.86000061035156
2010-09-22,30.770000457763672
2010-09-23,30.36000061035156
2010-09-24,32.029998779296875
2010-09-27,31.5
2010-09-28,31.57999992370605
2010-09-29,31.729999542236328
2010-09-30,31.530000686645508
2010-10-01,31.959999084472656
2010-10-04,31.280000686645508
2010-10-05,32.849998474121094
2010-10-06,32.959999084472656
2010-10-07,32.63999938964844
2010-10-08,34.0099983215332
2010-10-11,33.7599983215332
2010-10-12,34.040000915527344
2010-10-13,34.939998626708984
2010-10-14,34.54999923706055
2010-10-15,34.77000045776367
2010-10-18,34.9900016784668
2010-10-19,33.06999969482422
2010-10-20,34.0099983215332
2010-10-21,34.15999984741211
2010-10-22,34.869998931884766
2010-10-25,35.150001525878906
2010-10-26,40.22999954223633
2010-10-27,39.56999969482422
2010-10-28,39.970001220703125
2010-10-29,39.540000915527344
2010-11-01,39.25
2010-11-02,39.68999862670898
2010-11-03,40.959999084472656
2010-11-04,42.2400016784668
2010-11-05,42.880001068115234
2010-11-08,42.88999938964844
2010-11-09,42.290000915527344
2010-11-10,42.02000045776367
2010-11-11,42.060001373291016
2010-11-12,41.2400016784668
2010-11-15,41.0099983215332
2010-11-16,40.25
2010-11-17,42.09999847412109
2010-11-18,42.40999984741211
2010-11-19,42.290000915527344
2010-11-22,41.63999938964844
2010-11-23,40.43000030517578
2010-11-24,41.959999084472656
2010-11-26,41.380001068115234
2010-11-29,40.900001525878906
2010-11-30,40.25
2010-12-01,41.54999923706055
2010-12-02,42.209999084472656
2010-12-03,42.63999938964844
2010-12-06,42.41999816894531
2010-12-07,42.88999938964844
2010-12-08,43.38999938964844
2010-12-09,43.59000015258789
2010-12-10,43.380001068115234
2010-12-13,42.0
2010-12-14,41.54999923706055
2010-12-15,40.720001220703125
2010-12-16,41.16999816894531
2010-12-17,42.40999984741211
2010-12-20,43.20000076293945
2010-12-21,46.630001068115234
2010-12-22,46.29999923706055
2010-12-23,46.29999923706055
2010-12-27,46.810001373291016
2010-12-28,46.18999862670898
2010-12-29,46.68000030517578
2010-12-30,46.70000076293945
2010-12-31,47.0
2011-01-03,47.72999954223633
2011-01-04,48.38999938964844
2011-01-05,48.90999984741211
2011-01-06,47.86000061035156
2011-01-07,47.9900016784668
2011-01-10,47.959999084472656
2011-01-11,47.86000061035156
2011-01-12,48.369998931884766
2011-01-13,47.810001373291016
2011-01-14,49.959999084472656
2011-01-18,49.52999877929688
2011-01-19,48.59000015258789
2011-01-20,47.47999954223633
2011-01-21,48.220001220703125
2011-01-24,47.7599983215332
2011-01-25,47.58000183105469
2011-01-26,49.5
2011-01-27,47.27999877929688
2011-01-28,45.54999923706055
2011-01-31,44.900001525878906
2011-02-01,45.65999984741211
2011-02-02,45.43000030517578
2011-02-03,45.02999877929688
2011-02-04,45.36000061035156
2011-02-07,46.02999877929688
2011-02-08,46.47999954223633
2011-02-09,46.900001525878906
2011-02-10,47.04999923706055
2011-02-11,47.869998931884766
2011-02-14,47.25
2011-02-15,47.150001525878906
2011-02-16,47.380001068115234
2011-02-17,47.18999862670898
2011-02-18,47.15999984741211
2011-02-22,44.88999938964844
2011-02-23,43.27000045776367
2011-02-24,43.59000015258789
2011-02-25,44.150001525878906
2011-02-28,43.790000915527344
2011-03-01,41.130001068115234
2011-03-02,41.18000030517578
2011-03-03,43.08000183105469
2011-03-04,42.27000045776367
2011-03-07,42.2400016784668
2011-03-08,44.0099983215332
2011-03-09,44.0
2011-03-10,43.38999938964844
2011-03-11,43.5
2011-03-14,43.04999923706055
2011-03-15,41.9900016784668
2011-03-16,41.060001373291016
2011-03-17,41.400001525878906
2011-03-18,41.95000076293945
2011-03-21,43.33000183105469
2011-03-22,41.65999984741211
2011-03-23,41.650001525878906
2011-03-24,41.93999862670898
2011-03-25,41.59000015258789
2011-03-28,40.790000915527344
2011-03-29,41.400001525878906
2011-03-30,42.209999084472656
2011-03-31,41.2599983215332
2011-04-01,40.83000183105469
2011-04-04,40.75
2011-04-05,40.5099983215332
2011-04-06,40.630001068115234
2011-04-07,39.959999084472656
2011-04-08,38.560001373291016
2011-04-11,39.70000076293945
2011-04-12,40.11000061035156
2011-04-13,39.06999969482422
2011-04-14,38.060001373291016
2011-04-15,38.11000061035156
2011-04-18,37.290000915527344
2011-04-19,37.97999954223633
2011-04-20,38.08000183105469
2011-04-21,38.560001373291016
2011-04-25,38.380001068115234
2011-04-26,39.0099983215332
2011-04-27,39.709999084472656
2011-04-28,39.81999969482422
2011-04-29,39.81999969482422
2011-05-02,39.56999969482422
2011-05-03,39.84000015258789
2011-05-04,39.310001373291016
2011-05-05,41.959999084472656
2011-05-06,40.68999862670898
2011-05-09,39.86000061035156
2011-05-10,40.369998931884766
2011-05-11,40.310001373291016
2011-05-12,41.0099983215332
2011-05-13,41.209999084472656
2011-05-16,40.20000076293945
2011-05-17,40.18999862670898
2011-05-18,40.560001373291016
2011-05-19,40.04999923706055
2011-05-20,40.0099983215332
2011-05-23,38.83000183105469
2011-05-24,37.77000045776367
2011-05-25,37.68000030517578
2011-05-26,37.66999816894531
2011-05-27,38.15999984741211
2011-05-31,39.0
2011-06-01,37.209999084472656
2011-06-02,37.72999954223633
2011-06-03,36.959999084472656
2011-06-06,36.54999923706055
2011-06-07,35.880001068115234
2011-06-08,33.7400016784668
2011-06-09,34.20000076293945
2011-06-10,33.189998626708984
2011-06-13,33.2400016784668
2011-06-14,34.20000076293945
2011-06-15,33.79999923706055
2011-06-16,33.70000076293945
2011-06-17,34.599998474121094
2011-06-20,35.59000015258789
2011-06-21,37.650001525878906
2011-06-22,36.34999847412109
2011-06-23,36.869998931884766
2011-06-24,36.209999084472656
2011-06-27,36.77000045776367
2011-06-28,37.59000015258789
2011-06-29,37.47999954223633
2011-06-30,37.63999938964844
2011-07-01,39.34999847412109
2011-07-05,39.150001525878906
2011-07-06,37.880001068115234
2011-07-07,38.47999954223633
2011-07-08,37.83000183105469
2011-07-11,35.869998931884766
2011-07-12,34.88999938964844
2011-07-13,35.959999084472656
2011-07-14,34.439998626708984
2011-07-15,34.970001220703125
2011-07-18,34.41999816894531
2011-07-19,35.650001525878906
2011-07-20,35.779998779296875
2011-07-21,36.02999877929688
2011-07-22,36.4900016784668
2011-07-25,36.4900016784668
2011-07-26,36.560001373291016
2011-07-27,35.7599983215332
2011-07-28,31.26000022888184
2011-07-29,30.6200008392334
2011-08-01,30.26000022888184
2011-08-02,28.82999992370605
2011-08-03,28.88999938964844
2011-08-04,27.030000686645508
2011-08-05,27.0
2011-08-08,24.0
2011-08-09,25.71999931335449
2011-08-10,23.75
2011-08-11,25.3700008392334
2011-08-12,25.6299991607666
2011-08-15,26.59000015258789
2011-08-16,25.25
2011-08-17,25.18000030517578
2011-08-18,23.290000915527344
2011-08-19,22.36000061035156
2011-08-22,22.489999771118164
2011-08-23,23.26000022888184
2011-08-24,23.8700008392334
2011-08-25,22.649999618530277
2011-08-26,23.61000061035156
2011-08-29,25.799999237060547
2011-08-30,25.84000015258789
2011-08-31,25.959999084472656
2011-09-01,25.309999465942383
2011-09-02,24.020000457763672
2011-09-06,23.799999237060547
2011-09-07,25.1299991607666
2011-09-08,24.6200008392334
2011-09-09,23.65999984741211
2011-09-12,23.309999465942383
2011-09-13,24.0
2011-09-14,24.299999237060547
2011-09-15,25.13999938964844
2011-09-16,25.21999931335449
2011-09-19,24.270000457763672
2011-09-20,25.31999969482422
2011-09-21,24.3700008392334
2011-09-22,22.540000915527344
2011-09-23,22.3799991607666
2011-09-26,21.989999771118164
2011-09-27,23.0
2011-09-28,22.09000015258789
2011-09-29,22.399999618530277
2011-09-30,21.63999938964844
2011-10-03,20.01000022888184
2011-10-04,21.07999992370605
2011-10-05,21.31999969482422
2011-10-06,22.059999465942383
2011-10-07,21.82999992370605
2011-10-10,23.190000534057617
2011-10-11,23.559999465942383
2011-10-12,25.1200008392334
2011-10-13,25.229999542236328
2011-10-14,26.530000686645508
2011-10-17,25.36000061035156
2011-10-18,26.65999984741211
2011-10-19,25.790000915527344
2011-10-20,26.5
2011-10-21,27.450000762939453
2011-10-24,29.399999618530277
2011-10-25,27.940000534057617
2011-10-26,28.90999984741211
2011-10-27,30.520000457763672
2011-10-28,30.399999618530277
2011-10-31,29.71999931335449
2011-11-01,27.270000457763672
2011-11-02,28.25
2011-11-03,29.18000030517578
2011-11-04,28.809999465942383
2011-11-07,29.09000015258789
2011-11-08,28.88999938964844
2011-11-09,26.59000015258789
2011-11-10,26.899999618530277
2011-11-11,27.399999618530277
2011-11-14,27.06999969482422
2011-11-15,26.57999992370605
2011-11-16,26.06999969482422
2011-11-17,25.540000915527344
2011-11-18,26.07999992370605
2011-11-21,25.96999931335449
2011-11-22,25.75
2011-11-23,23.65999984741211
2011-11-25,23.190000534057617
2011-11-28,24.88999938964844
2011-11-29,25.049999237060547
2011-11-30,27.709999084472656
2011-12-01,27.209999084472656
2011-12-02,27.459999084472656
2011-12-05,28.209999084472656
2011-12-06,27.68000030517578
2011-12-07,27.440000534057617
2011-12-08,26.229999542236328
2011-12-09,27.040000915527344
2011-12-12,26.71999931335449
2011-12-13,26.170000076293945
2011-12-14,24.93000030517578
2011-12-15,25.489999771118164
2011-12-16,25.959999084472656
2011-12-19,24.6299991607666
2011-12-20,24.63999938964844
2011-12-21,24.3799991607666
2011-12-22,25.100000381469727
2011-12-23,25.68000030517578
2011-12-27,25.75
2011-12-28,24.770000457763672
2011-12-29,25.18000030517578
2011-12-30,24.770000457763672
2012-01-03,25.899999618530277
2012-01-04,26.1200008392334
2012-01-05,26.0
2012-01-06,25.5
2012-01-09,25.57999992370605
2012-01-10,27.020000457763672
2012-01-11,28.270000457763672
2012-01-12,29.520000457763672
2012-01-13,28.75
2012-01-17,26.96999931335449
2012-01-18,27.68000030517578
2012-01-19,27.950000762939453
2012-01-20,28.030000686645508
2012-01-23,28.32999992370605
2012-01-24,28.65999984741211
2012-01-25,28.11000061035156
2012-01-26,27.899999618530277
2012-01-27,27.690000534057617
2012-01-30,27.18000030517578
2012-01-31,27.18000030517578
2012-02-01,28.239999771118164
2012-02-02,28.690000534057617
2012-02-03,30.59000015258789
2012-02-06,30.559999465942383
2012-02-07,31.06999969482422
2012-02-08,31.520000457763672
2012-02-09,31.520000457763672
2012-02-10,30.8700008392334
2012-02-13,30.649999618530277
2012-02-14,29.989999771118164
2012-02-15,29.920000076293945
2012-02-16,30.520000457763672
2012-02-17,30.809999465942383
2012-02-21,29.88999938964844
2012-02-22,28.75
2012-02-23,29.06999969482422
2012-02-24,28.489999771118164
2012-02-27,28.06999969482422
2012-02-28,28.059999465942383
2012-02-29,28.489999771118164
2012-03-01,28.200000762939453
2012-03-02,28.06999969482422
2012-03-05,27.5
2012-03-06,26.63999938964844
2012-03-07,27.399999618530277
2012-03-08,27.90999984741211
2012-03-09,27.3799991607666
2012-03-12,28.209999084472656
2012-03-13,29.170000076293945
2012-03-14,29.01000022888184
2012-03-15,29.93000030517578
2012-03-16,30.57999992370605
2012-03-19,30.540000915527344
2012-03-20,30.31999969482422
2012-03-21,29.96999931335449
2012-03-22,29.40999984741211
2012-03-23,29.3700008392334
2012-03-26,30.299999237060547
2012-03-27,30.149999618530277
2012-03-28,29.649999618530277
2012-03-29,29.309999465942383
2012-03-30,29.43000030517578
2012-04-02,29.1299991607666
2012-04-03,28.84000015258789
2012-04-04,28.030000686645508
2012-04-05,27.88999938964844
2012-04-09,28.06999969482422
2012-04-10,26.71999931335449
2012-04-11,27.11000061035156
2012-04-12,27.729999542236328
2012-04-13,27.299999237060547
2012-04-16,26.959999084472656
2012-04-17,27.65999984741211
2012-04-18,27.709999084472656
2012-04-19,28.8700008392334
2012-04-20,26.920000076293945
2012-04-23,26.030000686645508
2012-04-24,26.059999465942383
2012-04-25,26.82999992370605
2012-04-26,27.700000762939453
2012-04-27,27.989999771118164
2012-04-30,27.3700008392334
2012-05-01,28.030000686645508
2012-05-02,27.96999931335449
2012-05-03,27.51000022888184
2012-05-04,26.82999992370605
2012-05-07,26.959999084472656
2012-05-08,26.770000457763672
2012-05-09,26.11000061035156
2012-05-10,26.13999938964844
2012-05-11,26.059999465942383
2012-05-14,25.479999542236328
2012-05-15,25.540000915527344
2012-05-16,25.020000457763672
2012-05-17,24.13999938964844
2012-05-18,23.459999084472656
2012-05-21,24.270000457763672
2012-05-22,24.43000030517578
2012-05-23,24.799999237060547
2012-05-24,24.309999465942383
2012-05-25,24.420000076293945
2012-05-29,24.770000457763672
2012-05-30,24.059999465942383
2012-05-31,23.549999237060547
2012-06-01,22.530000686645508
2012-06-04,22.459999084472656
2012-06-05,22.75
2012-06-06,23.86000061035156
2012-06-07,23.899999618530277
2012-06-08,24.239999771118164
2012-06-11,23.479999542236328
2012-06-12,24.1200008392334
2012-06-13,23.6200008392334
2012-06-14,24.040000915527344
2012-06-15,25.18000030517578
2012-06-18,24.790000915527344
2012-06-19,25.399999618530277
2012-06-20,25.920000076293945
2012-06-21,25.06999969482422
2012-06-22,24.59000015258789
2012-06-25,23.88999938964844
2012-06-26,24.32999992370605
2012-06-27,24.709999084472656
2012-06-28,24.75
2012-06-29,26.030000686645508
2012-07-02,26.280000686645508
2012-07-03,26.309999465942383
2012-07-05,26.13999938964844
2012-07-06,25.440000534057617
2012-07-09,24.81999969482422
2012-07-10,24.440000534057617
2012-07-11,24.11000061035156
2012-07-12,23.6200008392334
2012-07-13,24.11000061035156
2012-07-16,24.11000061035156
2012-07-17,24.59000015258789
2012-07-18,24.63999938964844
2012-07-19,25.040000915527344
2012-07-20,24.399999618530277
2012-07-23,23.920000076293945
2012-07-24,24.020000457763672
2012-07-25,24.299999237060547
2012-07-26,24.6200008392334
2012-07-27,24.6200008392334
2012-07-30,25.049999237060547
2012-07-31,24.979999542236328
2012-08-01,24.690000534057617
2012-08-02,24.40999984741211
2012-08-03,25.34000015258789
2012-08-06,25.690000534057617
2012-08-07,26.100000381469727
2012-08-08,25.84000015258789
2012-08-09,25.690000534057617
2012-08-10,25.68000030517578
2012-08-13,25.6200008392334
2012-08-14,25.6299991607666
2012-08-15,25.739999771118164
2012-08-16,25.88999938964844
2012-08-17,26.209999084472656
2012-08-20,26.0
2012-08-21,26.049999237060547
2012-08-22,25.989999771118164
2012-08-23,25.6299991607666
2012-08-24,25.56999969482422
2012-08-27,26.07999992370605
2012-08-28,26.940000534057617
2012-08-29,27.270000457763672
2012-08-30,26.899999618530277
2012-08-31,27.020000457763672
2012-09-04,26.93000030517578
2012-09-05,27.530000686645508
2012-09-06,28.71999931335449
2012-09-07,29.56999969482422
2012-09-10,29.1299991607666
2012-09-11,29.790000915527344
2012-09-12,29.61000061035156
2012-09-13,30.3700008392334
2012-09-14,30.86000061035156
2012-09-17,30.200000762939453
2012-09-18,30.25
2012-09-19,31.25
2012-09-20,30.950000762939453
2012-09-21,31.149999618530277
2012-09-24,30.420000076293945
2012-09-25,30.59000015258789
2012-09-26,30.11000061035156
2012-09-27,30.280000686645508
2012-09-28,30.209999084472656
2012-10-01,30.40999984741211
2012-10-02,30.489999771118164
2012-10-03,30.690000534057617
2012-10-04,31.07999992370605
2012-10-05,31.520000457763672
2012-10-08,31.3799991607666
2012-10-09,31.020000457763672
2012-10-10,30.68000030517578
2012-10-11,31.0
2012-10-12,30.559999465942383
2012-10-15,30.649999618530277
2012-10-16,31.25
2012-10-17,32.29999923706055
2012-10-18,32.56999969482422
2012-10-19,32.0099983215332
2012-10-22,32.22999954223633
2012-10-23,31.25
2012-10-24,31.149999618530277
2012-10-25,33.7400016784668
2012-10-26,33.59000015258789
2012-10-31,33.66999816894531
2012-11-01,34.5
2012-11-02,34.7400016784668
2012-11-05,34.970001220703125
2012-11-06,34.939998626708984
2012-11-07,34.400001525878906
2012-11-08,33.56999969482422
2012-11-09,34.439998626708984
2012-11-12,34.290000915527344
2012-11-13,34.540000915527344
2012-11-14,34.040000915527344
2012-11-15,33.720001220703125
2012-11-16,33.09000015258789
2012-11-19,33.77000045776367
2012-11-20,33.97999954223633
2012-11-21,33.849998474121094
2012-11-23,34.93000030517578
2012-11-26,35.0
2012-11-27,34.83000183105469
2012-11-28,34.79999923706055
2012-11-29,35.220001220703125
2012-11-30,35.25
2012-12-03,35.20000076293945
2012-12-04,34.84000015258789
2012-12-05,34.369998931884766
2012-12-06,34.83000183105469
2012-12-07,35.0099983215332
2012-12-10,34.84000015258789
2012-12-11,35.0
2012-12-12,34.84000015258789
2012-12-13,34.38999938964844
2012-12-14,34.02000045776367
2012-12-17,34.9900016784668
2012-12-18,35.529998779296875
2012-12-19,35.13999938964844
2012-12-20,34.56999969482422
2012-12-21,34.15999984741211
2012-12-24,33.75
2012-12-26,33.56999969482422
2012-12-27,33.619998931884766
2012-12-28,33.22999954223633
2012-12-31,34.0
2013-01-02,35.38999938964844
2013-01-03,35.790000915527344
2013-01-04,35.790000915527344
2013-01-07,35.61000061035156
2013-01-08,35.220001220703125
2013-01-09,35.599998474121094
2013-01-10,35.709999084472656
2013-01-11,35.4900016784668
2013-01-14,35.959999084472656
2013-01-15,36.20000076293945
2013-01-16,36.59999847412109
2013-01-17,37.380001068115234
2013-01-18,36.900001525878906
2013-01-22,36.97999954223633
2013-01-23,37.93000030517578
2013-01-24,37.880001068115234
2013-01-25,38.41999816894531
2013-01-28,38.060001373291016
2013-01-29,37.47999954223633
2013-01-30,37.20000076293945
2013-01-31,36.20000076293945
2013-02-01,36.790000915527344
2013-02-04,35.529998779296875
2013-02-05,35.880001068115234
2013-02-06,35.9900016784668
2013-02-07,35.93000030517578
2013-02-08,36.130001068115234
2013-02-11,36.22999954223633
2013-02-12,36.43999862670898
2013-02-13,35.61000061035156
2013-02-14,35.65999984741211
2013-02-15,35.66999816894531
2013-02-19,35.34000015258789
2013-02-20,34.52000045776367
2013-02-21,33.83000183105469
2013-02-22,33.72999954223633
2013-02-25,33.66999816894531
2013-02-26,33.880001068115234
2013-02-27,34.66999816894531
2013-02-28,34.869998931884766
2013-03-01,35.0
2013-03-04,35.060001373291016
2013-03-05,34.70000076293945
2013-03-06,34.5
2013-03-07,34.349998474121094
2013-03-08,33.310001373291016
2013-03-11,33.83000183105469
2013-03-12,33.68000030517578
2013-03-13,33.52000045776367
2013-03-14,34.380001068115234
2013-03-15,33.709999084472656
2013-03-18,33.540000915527344
2013-03-19,32.849998474121094
2013-03-20,32.709999084472656
2013-03-21,32.099998474121094
2013-03-22,32.029998779296875
2013-03-25,31.84000015258789
2013-03-26,32.380001068115234
2013-03-27,32.5099983215332
2013-03-28,33.220001220703125
2013-04-01,32.619998931884766
2013-04-02,32.810001373291016
2013-04-03,32.18000030517578
2013-04-04,32.040000915527344
2013-04-05,32.279998779296875
2013-04-08,32.720001220703125
2013-04-09,33.0
2013-04-10,33.189998626708984
2013-04-11,33.290000915527344
2013-04-12,33.279998779296875
2013-04-15,32.61000061035156
2013-04-16,33.13999938964844
2013-04-17,33.540000915527344
2013-04-18,33.18000030517578
2013-04-19,33.38999938964844
2013-04-22,33.709999084472656
2013-04-23,34.43000030517578
2013-04-24,34.290000915527344
2013-04-25,36.06999969482422
2013-04-26,35.91999816894531
2013-04-29,36.2400016784668
2013-04-30,36.52999877929688
2013-05-01,36.310001373291016
2013-05-02,36.54999923706055
2013-05-03,36.9900016784668
2013-05-06,37.09000015258789
2013-05-07,37.52000045776367
2013-05-08,37.52000045776367
2013-05-09,37.27000045776367
2013-05-10,37.5099983215332
2013-05-13,37.41999816894531
2013-05-14,37.880001068115234
2013-05-15,38.08000183105469
2013-05-16,37.880001068115234
2013-05-17,37.540000915527344
2013-05-20,37.810001373291016
2013-05-21,36.88999938964844
2013-05-22,36.18000030517578
2013-05-23,36.040000915527344
2013-05-24,36.130001068115234
2013-05-28,35.709999084472656
2013-05-29,35.099998474121094
2013-05-30,35.83000183105469
2013-05-31,35.0099983215332
2013-06-03,34.900001525878906
2013-06-04,34.369998931884766
2013-06-05,33.5
2013-06-06,33.290000915527344
2013-06-07,33.9900016784668
2013-06-10,34.16999816894531
2013-06-11,33.5099983215332
2013-06-12,33.38999938964844
2013-06-13,34.380001068115234
2013-06-14,33.97999954223633
2013-06-17,34.16999816894531
2013-06-18,34.2599983215332
2013-06-19,33.63999938964844
2013-06-20,32.22999954223633
2013-06-21,32.2400016784668
2013-06-24,31.81999969482422
2013-06-25,33.099998474121094
2013-06-26,33.22999954223633
2013-06-27,33.470001220703125
2013-06-28,33.34000015258789
2013-07-01,34.25
2013-07-02,33.959999084472656
2013-07-03,33.310001373291016
2013-07-05,34.25
2013-07-08,34.150001525878906
2013-07-09,34.75
2013-07-10,34.91999816894531
2013-07-11,35.939998626708984
2013-07-12,35.56999969482422
2013-07-15,35.29999923706055
2013-07-16,35.79999923706055
2013-07-17,36.83000183105469
2013-07-18,36.77000045776367
2013-07-19,36.34999847412109
2013-07-22,36.27999877929688
2013-07-23,36.66999816894531
2013-07-24,36.369998931884766
2013-07-25,36.56999969482422
2013-07-26,37.04999923706055
2013-07-29,36.68000030517578
2013-07-30,37.369998931884766
2013-07-31,38.09000015258789
2013-08-01,39.220001220703125
2013-08-02,39.09000015258789
2013-08-05,38.400001525878906
2013-08-06,38.25
2013-08-07,37.93999862670898
2013-08-08,38.29999923706055
2013-08-09,37.77000045776367
2013-08-12,37.810001373291016
2013-08-13,39.150001525878906
2013-08-14,39.369998931884766
2013-08-15,38.93000030517578
2013-08-16,38.650001525878906
2013-08-19,37.72999954223633
2013-08-20,38.04999923706055
2013-08-21,38.2400016784668
2013-08-22,38.72999954223633
2013-08-23,38.65999984741211
2013-08-26,38.720001220703125
2013-08-27,36.68999862670898
2013-08-28,35.88999938964844
2013-08-29,36.400001525878906
2013-08-30,36.68999862670898
2013-09-03,36.900001525878906
2013-09-04,37.02000045776367
2013-09-05,37.09999847412109
2013-09-06,37.13999938964844
2013-09-09,37.2400016784668
2013-09-10,38.22999954223633
2013-09-11,38.720001220703125
2013-09-12,38.95000076293945
2013-09-13,39.18999862670898
2013-09-16,39.790000915527344
2013-09-17,40.060001373291016
2013-09-18,40.290000915527344
2013-09-19,40.43999862670898
2013-09-20,39.34000015258789
2013-09-23,39.380001068115234
2013-09-24,38.65999984741211
2013-09-25,38.970001220703125
2013-09-26,38.5
2013-09-27,38.400001525878906
2013-09-30,38.27999877929688
2013-10-01,38.93999862670898
2013-10-02,38.93999862670898
2013-10-03,38.08000183105469
2013-10-04,38.77000045776367
2013-10-07,37.650001525878906
