Date,Close
2013-08-30,40.2400016784668
2013-09-03,41.65999984741211
2013-09-04,43.34999847412109
2013-09-05,43.619998931884766
2013-09-06,43.41999816894531
2013-09-09,44.31999969482422
2013-09-10,44.380001068115234
2013-09-11,45.52999877929688
2013-09-12,46.630001068115234
2013-09-13,46.0
2013-09-16,44.81999969482422
2013-09-17,44.59000015258789
2013-09-18,44.66999816894531
2013-09-19,44.02000045776367
2013-09-20,42.77999877929688
2013-09-23,43.54999923706055
2013-09-24,43.630001068115234
2013-09-25,43.7599983215332
2013-09-26,43.97999954223633
2013-09-27,43.150001525878906
2013-09-30,42.63999938964844
2013-10-01,43.41999816894531
2013-10-02,43.220001220703125
2013-10-03,43.83000183105469
2013-10-04,46.0099983215332
2013-10-07,45.7599983215332
2013-10-08,44.560001373291016
2013-10-09,43.380001068115234
2013-10-10,43.68000030517578
2013-10-11,44.70000076293945
2013-10-14,46.52000045776367
2013-10-15,46.84999847412109
2013-10-16,49.52000045776367
2013-10-17,50.18000030517578
2013-10-18,52.18000030517578
2013-10-21,52.75
2013-10-22,50.31999969482422
2013-10-23,49.09999847412109
2013-10-24,54.0
2013-10-25,53.31999969482422
2013-10-28,53.52000045776367
2013-10-29,54.06999969482422
2013-10-30,53.709999084472656
2013-10-31,51.650001525878906
2013-11-01,50.63999938964844
2013-11-04,53.15999984741211
2013-11-05,55.13999938964844
2013-11-06,53.459999084472656
2013-11-07,54.0
2013-11-08,53.470001220703125
2013-11-11,53.290000915527344
2013-11-12,52.5
2013-11-13,53.150001525878906
2013-11-14,53.119998931884766
2013-11-15,53.52999877929688
2013-11-18,50.209999084472656
2013-11-19,48.81999969482422
2013-11-20,48.7599983215332
2013-11-21,51.7400016784668
2013-11-22,51.52999877929688
2013-11-25,50.880001068115234
2013-11-26,51.61000061035156
2013-11-27,50.060001373291016
2013-11-29,49.7400016784668
2013-12-02,50.369998931884766
2013-12-03,50.22999954223633
2013-12-04,50.45000076293945
2013-12-05,49.20000076293945
2013-12-06,46.18000030517578
2013-12-09,45.06999969482422
2013-12-10,46.0
2013-12-11,45.11000061035156
2013-12-12,44.959999084472656
2013-12-13,44.72999954223633
2013-12-16,45.4900016784668
2013-12-17,46.119998931884766
2013-12-18,46.34000015258789
2013-12-19,49.79999923706055
2013-12-20,50.790000915527344
2013-12-23,52.09999847412109
2013-12-24,52.02000045776367
2013-12-26,52.72999954223633
2013-12-27,53.34000015258789
2013-12-30,51.93000030517578
2013-12-31,52.880001068115234
2014-01-02,51.15999984741211
2014-01-03,49.18000030517578
2014-01-06,48.56999969482422
2014-01-07,48.38999938964844
2014-01-08,47.61000061035156
2014-01-09,45.52000045776367
2014-01-10,46.970001220703125
2014-01-13,44.43000030517578
2014-01-14,47.0099983215332
2014-01-15,48.02000045776367
2014-01-16,48.61000061035156
2014-01-17,48.5099983215332
2014-01-21,49.08000183105469
2014-01-22,51.220001220703125
2014-01-23,50.43999862670898
2014-01-24,48.869998931884766
2014-01-27,47.540000915527344
2014-01-28,49.79999923706055
2014-01-29,48.59000015258789
2014-01-30,51.369998931884766
2014-01-31,51.97999954223633
2014-02-03,50.08000183105469
2014-02-04,51.63999938964844
2014-02-05,52.959999084472656
2014-02-06,53.77000045776367
2014-02-07,56.720001220703125
2014-02-10,57.52000045776367
2014-02-11,58.90999984741211
2014-02-12,57.970001220703125
2014-02-13,58.88999938964844
2014-02-14,59.650001525878906
2014-02-18,61.02000045776367
2014-02-19,61.040000915527344
2014-02-20,62.66999816894531
2014-02-21,63.9900016784668
2014-02-24,64.80000305175781
2014-02-25,63.7400016784668
2014-02-26,64.54000091552734
2014-02-27,63.88999938964844
2014-02-28,64.33000183105469
2014-03-03,64.41000366210938
2014-03-04,65.4800033569336
2014-03-05,64.04000091552734
2014-03-06,62.7599983215332
2014-03-07,63.880001068115234
2014-03-10,63.02999877929688
2014-03-11,62.0099983215332
2014-03-12,63.15999984741211
2014-03-13,63.36000061035156
2014-03-14,63.58000183105469
2014-03-17,63.93000030517578
2014-03-18,65.68000030517578
2014-03-19,64.4000015258789
2014-03-20,65.19000244140625
2014-03-21,64.22000122070312
2014-03-24,64.13999938964844
2014-03-25,64.29000091552734
2014-03-26,64.88999938964844
2014-03-27,68.04000091552734
2014-03-28,69.69999694824219
2014-03-31,67.30999755859375
2014-04-01,66.41000366210938
2014-04-02,68.97000122070312
2014-04-03,67.91000366210938
2014-04-04,67.25
2014-04-07,65.16999816894531
2014-04-08,66.5999984741211
2014-04-09,68.05999755859375
2014-04-10,65.62999725341797
2014-04-11,67.5999984741211
2014-04-14,70.12000274658203
2014-04-15,69.08000183105469
2014-04-16,70.48999786376953
2014-04-17,73.33999633789062
2014-04-21,74.5199966430664
2014-04-22,74.26000213623047
2014-04-23,73.88999938964844
2014-04-24,75.41999816894531
2014-04-25,71.44000244140625
2014-04-28,70.95999908447266
2014-04-29,72.22000122070312
2014-04-30,71.94000244140625
2014-05-01,71.2699966430664
2014-05-02,73.7699966430664
2014-05-05,73.62999725341797
2014-05-06,73.25
2014-05-07,75.72000122070312
2014-05-08,71.76000213623047
2014-05-09,71.23999786376953
2014-05-12,72.72000122070312
2014-05-13,73.7300033569336
2014-05-14,72.0199966430664
2014-05-15,69.43000030517578
2014-05-16,70.66999816894531
2014-05-19,71.1500015258789
2014-05-20,70.16000366210938
2014-05-21,72.70999908447266
2014-05-22,73.02999877929688
2014-05-23,72.77999877929688
2014-05-27,71.47000122070312
2014-05-28,71.38999938964844
2014-05-29,75.0199966430664
2014-05-30,75.4800033569336
2014-06-02,76.11000061035156
2014-06-03,78.30000305175781
2014-06-04,78.54000091552734
2014-06-05,79.23999786376953
2014-06-06,81.08999633789062
2014-06-09,82.0
2014-06-10,82.33000183105469
2014-06-11,83.83999633789062
2014-06-12,84.69000244140625
2014-06-13,87.94999694824219
2014-06-16,89.9000015258789
2014-06-17,90.26000213623048
2014-06-18,90.33999633789062
2014-06-19,89.05000305175781
2014-06-20,89.79000091552734
2014-06-23,91.41000366210938
2014-06-24,87.69000244140625
2014-06-25,90.55999755859376
2014-06-26,89.29000091552734
2014-06-27,88.69000244140625
2014-06-30,88.80000305175781
2014-07-01,89.7699966430664
2014-07-02,88.29000091552734
2014-07-03,88.80999755859375
2014-07-07,87.30999755859375
2014-07-08,85.97000122070312
2014-07-09,87.29000091552734
2014-07-10,85.72000122070312
2014-07-11,84.20999908447266
2014-07-14,86.58999633789062
2014-07-15,83.36000061035156
2014-07-16,85.48999786376953
2014-07-17,84.70999908447266
2014-07-18,86.66000366210938
2014-07-21,87.98999786376953
2014-07-22,86.55999755859375
2014-07-23,87.8499984741211
2014-07-24,88.01000213623047
2014-07-25,85.69999694824219
2014-07-28,84.80000305175781
2014-07-29,85.58999633789062
2014-07-30,84.75
2014-07-31,82.2300033569336
2014-08-01,80.0199966430664
2014-08-04,81.61000061035156
2014-08-05,78.93000030517578
2014-08-06,78.5199966430664
2014-08-07,76.58000183105469
2014-08-08,77.44999694824219
2014-08-11,77.48999786376953
2014-08-12,76.04000091552734
2014-08-13,77.18000030517578
2014-08-14,75.86000061035156
2014-08-15,78.44999694824219
2014-08-18,79.77999877929688
2014-08-19,80.0
2014-08-20,80.23999786376953
2014-08-21,80.73999786376953
2014-08-22,79.9800033569336
2014-08-25,81.4000015258789
2014-08-26,83.87999725341797
2014-08-27,82.5999984741211
2014-08-28,83.19999694824219
2014-08-29,86.3499984741211
2014-09-02,83.2300033569336
2014-09-03,83.83999633789062
2014-09-04,79.5
2014-09-05,79.25
2014-09-08,77.41999816894531
2014-09-09,76.45999908447266
2014-09-10,76.80000305175781
2014-09-11,77.87000274658203
2014-09-12,76.55999755859375
2014-09-15,76.23999786376953
2014-09-16,78.22000122070312
2014-09-17,77.69999694824219
2014-09-18,76.18000030517578
2014-09-19,75.55000305175781
2014-09-22,73.45999908447266
2014-09-23,72.83999633789062
2014-09-24,74.30000305175781
2014-09-25,72.5999984741211
2014-09-26,73.63999938964844
2014-09-29,76.76000213623047
2014-09-30,74.77999877929688
2014-10-01,74.41000366210938
2014-10-02,75.27999877929688
2014-10-03,73.0
2014-10-06,73.97000122070312
2014-10-07,71.44999694824219
2014-10-08,73.12000274658203
2014-10-09,69.2699966430664
2014-10-10,64.75
2014-10-13,59.209999084472656
2014-10-14,58.43999862670898
2014-10-15,59.97999954223633
2014-10-16,63.119998931884766
2014-10-17,63.34999847412109
2014-10-20,64.27999877929688
2014-10-21,67.48999786376953
2014-10-22,64.19999694824219
2014-10-23,67.22000122070312
2014-10-24,67.23999786376953
2014-10-27,64.12999725341797
2014-10-28,67.77999877929688
2014-10-29,69.08000183105469
2014-10-30,67.68000030517578
2014-10-31,68.44000244140625
2014-11-03,67.38999938964844
2014-11-04,63.63999938964844
2014-11-05,65.01000213623047
2014-11-06,65.81999969482422
2014-11-07,69.48999786376953
2014-11-10,66.5999984741211
2014-11-11,67.5
2014-11-12,64.80999755859375
2014-11-13,64.76000213623047
2014-11-14,67.79000091552734
2014-11-17,63.720001220703125
2014-11-18,64.37000274658203
2014-11-19,65.12999725341797
2014-11-20,67.20999908447266
2014-11-21,69.73999786376953
2014-11-24,68.08999633789062
2014-11-25,67.02999877929688
2014-11-26,64.87999725341797
2014-11-28,56.400001525878906
2014-12-01,55.810001373291016
2014-12-02,57.84000015258789
2014-12-03,59.86000061035156
2014-12-04,58.47999954223633
2014-12-05,58.790000915527344
2014-12-08,54.79999923706055
2014-12-09,56.68000030517578
2014-12-10,53.650001525878906
2014-12-11,53.11000061035156
2014-12-12,52.470001220703125
2014-12-15,53.40999984741211
2014-12-16,55.84000015258789
2014-12-17,58.970001220703125
2014-12-18,59.58000183105469
2014-12-19,62.560001373291016
2014-12-22,61.06999969482422
2014-12-23,61.70000076293945
2014-12-24,60.18000030517578
2014-12-26,60.40999984741211
2014-12-29,60.380001068115234
2014-12-30,59.869998931884766
2014-12-31,59.77999877929688
2015-01-02,59.93000030517578
2015-01-05,57.27999877929688
2015-01-06,57.369998931884766
2015-01-07,58.25
2015-01-08,61.09000015258789
2015-01-09,61.84000015258789
2015-01-12,59.470001220703125
2015-01-13,61.2400016784668
2015-01-14,65.30000305175781
2015-01-15,63.45000076293945
2015-01-16,65.62999725341797
2015-01-20,62.810001373291016
2015-01-21,68.54000091552734
2015-01-22,67.9800033569336
2015-01-23,67.0
2015-01-26,68.51000213623047
2015-01-27,68.97000122070312
2015-01-28,66.08000183105469
2015-01-29,68.63999938964844
2015-01-30,68.98999786376953
2015-02-02,69.73999786376953
2015-02-03,69.68000030517578
2015-02-04,67.12999725341797
2015-02-05,69.05999755859375
2015-02-06,70.83000183105469
2015-02-09,70.12999725341797
2015-02-10,69.4000015258789
2015-02-11,68.77999877929688
2015-02-12,72.97000122070312
2015-02-13,73.45999908447266
2015-02-17,73.56999969482422
2015-02-18,73.80000305175781
2015-02-19,75.86000061035156
2015-02-20,75.08999633789062
2015-02-23,74.36000061035156
2015-02-24,74.08000183105469
2015-02-25,74.95999908447266
2015-02-26,73.16999816894531
2015-02-27,71.20999908447266
2015-03-02,70.9800033569336
2015-03-03,71.69000244140625
2015-03-04,71.80999755859375
2015-03-05,71.18000030517578
2015-03-06,69.86000061035156
2015-03-09,69.61000061035156
2015-03-10,68.08999633789062
2015-03-11,70.05000305175781
2015-03-12,69.94000244140625
2015-03-13,69.68000030517578
2015-03-16,70.0
2015-03-17,70.47000122070312
2015-03-18,72.6500015258789
2015-03-19,71.48999786376953
2015-03-20,72.33999633789062
2015-03-23,71.58000183105469
2015-03-24,73.7699966430664
2015-03-25,74.91999816894531
2015-03-26,76.8499984741211
2015-03-27,75.16999816894531
2015-03-30,77.62999725341797
2015-03-31,76.83999633789062
2015-04-01,77.4000015258789
2015-04-02,78.87999725341797
2015-04-06,79.47000122070312
2015-04-07,79.95999908447266
2015-04-08,78.05999755859375
2015-04-09,80.72000122070312
2015-04-10,80.75
2015-04-13,79.86000061035156
2015-04-14,80.38999938964844
2015-04-15,82.41000366210938
2015-04-16,83.31999969482422
2015-04-17,82.56999969482422
2015-04-20,84.06999969482422
2015-04-21,82.80999755859375
2015-04-22,81.9800033569336
2015-04-23,81.95999908447266
2015-04-24,79.83000183105469
2015-04-27,79.7300033569336
2015-04-28,80.2300033569336
2015-04-29,82.95999908447266
2015-04-30,82.56999969482422
2015-05-01,81.87999725341797
2015-05-04,82.94000244140625
2015-05-05,79.76000213623047
2015-05-06,78.66999816894531
2015-05-07,75.33999633789062
2015-05-08,77.01000213623047
2015-05-11,78.33000183105469
2015-05-12,79.58999633789062
2015-05-13,79.41999816894531
2015-05-14,77.19999694824219
2015-05-15,78.93000030517578
2015-05-18,79.2300033569336
2015-05-19,77.47000122070312
2015-05-20,78.52999877929688
2015-05-21,80.62000274658203
2015-05-22,81.37999725341797
2015-05-26,79.2300033569336
2015-05-27,79.18000030517578
2015-05-28,77.52999877929688
2015-05-29,77.80999755859375
2015-06-01,78.95999908447266
2015-06-02,79.02999877929688
2015-06-03,77.66000366210938
2015-06-04,76.45999908447266
2015-06-05,78.26000213623047
2015-06-08,78.83000183105469
2015-06-09,79.98999786376953
2015-06-10,81.43000030517578
2015-06-11,81.04000091552734
2015-06-12,80.6500015258789
2015-06-15,79.88999938964844
2015-06-16,80.75
2015-06-17,79.38999938964844
2015-06-18,78.56999969482422
2015-06-19,76.62000274658203
2015-06-22,78.80999755859375
2015-06-23,79.88999938964844
2015-06-24,77.95999908447266
2015-06-25,76.38999938964844
2015-06-26,75.25
2015-06-29,75.16000366210938
2015-06-30,75.37999725341797
2015-07-01,72.81999969482422
2015-07-02,73.12999725341797
2015-07-06,70.20999908447266
2015-07-07,71.05999755859375
2015-07-08,69.29000091552734
2015-07-09,70.86000061035156
2015-07-10,70.88999938964844
2015-07-13,71.30999755859375
2015-07-14,73.33999633789062
2015-07-15,70.69000244140625
2015-07-16,69.19000244140625
2015-07-17,66.2699966430664
2015-07-20,64.83000183105469
2015-07-21,65.97000122070312
2015-07-22,66.23999786376953
2015-07-23,66.29000091552734
2015-07-24,63.900001525878906
2015-07-27,63.29999923706055
2015-07-28,64.98999786376953
2015-07-29,67.6500015258789
2015-07-30,67.68000030517578
2015-07-31,67.30000305175781
2015-08-03,66.81999969482422
2015-08-04,67.98999786376953
2015-08-05,68.37000274658203
2015-08-06,70.4800033569336
2015-08-07,68.83999633789062
2015-08-10,70.19000244140625
2015-08-11,70.87000274658203
2015-08-12,72.4800033569336
2015-08-13,71.66999816894531
2015-08-14,73.9000015258789
2015-08-17,72.20999908447266
2015-08-18,73.37999725341797
2015-08-19,71.83999633789062
2015-08-20,70.2300033569336
2015-08-21,66.55000305175781
2015-08-24,61.75
2015-08-25,60.81999969482422
2015-08-26,62.09000015258789
2015-08-27,65.69999694824219
2015-08-28,66.55999755859375
2015-08-31,68.29000091552734
2015-09-01,64.5199966430664
2015-09-02,67.44999694824219
2015-09-03,66.9800033569336
2015-09-04,66.0
2015-09-08,67.30999755859375
2015-09-09,65.05000305175781
2015-09-10,66.87999725341797
2015-09-11,66.30999755859375
2015-09-14,65.72000122070312
2015-09-15,66.69999694824219
2015-09-16,69.88999938964844
2015-09-17,69.80999755859375
2015-09-18,69.0
2015-09-21,69.41999816894531
2015-09-22,69.18000030517578
2015-09-23,66.48999786376953
2015-09-24,66.66999816894531
2015-09-25,66.01000213623047
2015-09-28,62.630001068115234
2015-09-29,63.0
2015-09-30,64.5999984741211
2015-10-01,65.55999755859375
2015-10-02,69.36000061035156
2015-10-05,72.20999908447266
2015-10-06,72.58000183105469
2015-10-07,73.6500015258789
2015-10-08,76.22000122070312
2015-10-09,76.94999694824219
2015-10-12,76.91000366210938
2015-10-13,76.16999816894531
2015-10-14,76.43000030517578
2015-10-15,75.68000030517578
2015-10-16,77.18000030517578
2015-10-19,73.30999755859375
2015-10-20,73.36000061035156
2015-10-21,71.2699966430664
2015-10-22,72.3499984741211
2015-10-23,71.91999816894531
2015-10-26,72.87999725341797
2015-10-27,72.55999755859375
2015-10-28,75.5
2015-10-29,75.4000015258789
2015-10-30,73.83999633789062
2015-11-02,73.41000366210938
2015-11-03,77.26000213623047
2015-11-04,76.08000183105469
2015-11-05,77.08999633789062
2015-11-06,77.79000091552734
2015-11-09,79.62000274658203
2015-11-10,79.5999984741211
2015-11-11,79.83000183105469
2015-11-12,78.08999633789062
2015-11-13,76.72000122070312
2015-11-16,79.66000366210938
2015-11-17,79.61000061035156
2015-11-18,81.41999816894531
2015-11-19,77.05999755859375
2015-11-20,77.47000122070312
2015-11-23,79.73999786376953
2015-11-24,79.94000244140625
2015-11-25,78.69999694824219
2015-11-27,77.5199966430664
2015-11-30,78.0199966430664
2015-12-01,78.19999694824219
2015-12-02,76.79000091552734
2015-12-03,76.75
2015-12-04,76.30999755859375
2015-12-07,73.8499984741211
2015-12-08,74.94000244140625
2015-12-09,77.0199966430664
2015-12-10,79.08999633789062
2015-12-11,76.55999755859375
2015-12-14,75.61000061035156
2015-12-15,76.51000213623047
2015-12-16,72.36000061035156
2015-12-17,68.75
2015-12-18,66.16000366210938
2015-12-21,62.20000076293945
2015-12-22,63.34999847412109
2015-12-23,67.45999908447266
2015-12-24,67.91999816894531
2015-12-28,65.43000030517578
2015-12-29,66.44000244140625
2015-12-30,66.0199966430664
2015-12-31,66.9000015258789
2016-01-04,66.11000061035156
2016-01-05,65.19000244140625
2016-01-06,62.20000076293945
2016-01-07,60.400001525878906
2016-01-08,60.7599983215332
2016-01-11,57.59999847412109
2016-01-12,58.52000045776367
2016-01-13,59.5099983215332
2016-01-14,62.68000030517578
2016-01-15,63.15999984741211
2016-01-19,60.47999954223633
2016-01-20,60.90999984741211
2016-01-21,64.0999984741211
2016-01-22,66.16999816894531
2016-01-25,62.08000183105469
2016-01-26,66.52999877929688
2016-01-27,68.2699966430664
2016-01-28,72.79000091552734
2016-01-29,75.55000305175781
2016-02-01,72.5999984741211
2016-02-02,71.25
2016-02-03,74.87999725341797
2016-02-04,72.0
2016-02-05,67.30999755859375
2016-02-08,69.94999694824219
2016-02-09,67.05999755859375
2016-02-10,67.33000183105469
2016-02-11,67.9000015258789
2016-02-12,69.12999725341797
2016-02-16,67.97000122070312
2016-02-17,70.44000244140625
2016-02-18,70.25
2016-02-19,72.08000183105469
2016-02-22,73.69999694824219
2016-02-23,69.98999786376953
2016-02-24,71.72000122070312
2016-02-25,71.55999755859375
2016-02-26,72.5999984741211
2016-02-29,71.25
2016-03-01,72.48999786376953
2016-03-02,74.0
2016-03-03,72.51000213623047
2016-03-04,75.98999786376953
2016-03-07,76.23999786376953
2016-03-08,74.38999938964844
2016-03-09,74.69999694824219
2016-03-10,75.08000183105469
2016-03-11,78.43000030517578
2016-03-14,76.01000213623047
2016-03-15,76.9800033569336
2016-03-16,77.11000061035156
2016-03-17,77.48999786376953
2016-03-18,77.62000274658203
2016-03-21,78.05000305175781
2016-03-22,78.0199966430664
2016-03-23,76.69999694824219
2016-03-24,77.43000030517578
2016-03-28,76.45999908447266
2016-03-29,77.16000366210938
2016-03-30,79.02999877929688
2016-03-31,77.18000030517578
2016-04-01,76.7699966430664
2016-04-04,74.51000213623047
2016-04-05,73.80000305175781
2016-04-06,76.69000244140625
2016-04-07,79.06999969482422
2016-04-08,81.05000305175781
2016-04-11,80.58000183105469
2016-04-12,82.05000305175781
2016-04-13,81.4000015258789
2016-04-14,81.7300033569336
2016-04-15,80.11000061035156
2016-04-18,81.81999969482422
2016-04-19,82.30000305175781
2016-04-20,83.44999694824219
2016-04-21,82.55000305175781
2016-04-22,83.68000030517578
2016-04-25,84.4800033569336
2016-04-26,86.51000213623047
2016-04-27,88.43000030517578
2016-04-28,86.87999725341797
2016-04-29,86.58000183105469
2016-05-02,87.61000061035156
2016-05-03,84.9000015258789
2016-05-04,84.16999816894531
2016-05-05,87.68000030517578
2016-05-06,85.45999908447266
2016-05-09,85.7300033569336
2016-05-10,87.41000366210938
2016-05-11,86.48999786376953
2016-05-12,87.13999938964844
2016-05-13,85.48999786376953
2016-05-16,86.58000183105469
2016-05-17,86.94000244140625
2016-05-18,86.93000030517578
2016-05-19,86.93000030517578
2016-05-20,87.0199966430664
2016-05-23,86.83999633789062
2016-05-24,87.97000122070312
2016-05-25,89.73999786376953
2016-05-26,91.91000366210938
2016-05-27,92.86000061035156
2016-05-31,90.9499969482422
2016-06-01,91.52999877929688
2016-06-02,92.41999816894533
2016-06-03,90.11000061035156
2016-06-06,90.87000274658205
2016-06-07,94.58999633789062
2016-06-08,93.12999725341795
2016-06-09,92.18000030517578
2016-06-10,89.33999633789062
2016-06-13,88.76000213623047
2016-06-14,89.86000061035156
2016-06-15,89.12999725341797
2016-06-16,87.25
2016-06-17,87.51000213623047
2016-06-20,89.01000213623047
2016-06-21,90.91999816894533
2016-06-22,90.79000091552734
2016-06-23,91.41000366210938
2016-06-24,87.27999877929688
2016-06-27,83.7699966430664
2016-06-28,88.61000061035156
2016-06-29,90.79000091552734
2016-06-30,91.20999908447266
2016-07-01,90.54000091552734
2016-07-05,89.52999877929688
2016-07-06,90.5
2016-07-07,88.58999633789062
2016-07-08,89.16000366210938
2016-07-11,89.69999694824219
2016-07-12,91.95999908447266
2016-07-13,91.04000091552734
2016-07-14,92.2300033569336
2016-07-15,90.93000030517578
2016-07-18,90.56999969482422
2016-07-19,89.41999816894531
2016-07-20,89.4800033569336
